production_function,consumer_facing,industry,retail,ratio_c_s,tau,hiring_firing,unweighted,weighted
leontief,0.8,0.0,0.4,0.75,28,1,9.091792854341367,5.790024995543896
leontief,0.8,0.0,0.4,0.75,28,7,9.019240166940426,5.775175608694843
leontief,0.8,0.0,0.4,0.75,28,14,8.99419714189478,6.020299515042547
leontief,0.8,0.0,0.4,0.75,28,21,9.424060582796933,6.7650260222289536
leontief,0.8,0.0,0.4,0.75,28,28,10.003277436364955,7.605809980316886
leontief,0.8,0.0,0.4,1.0,1,1,9.309980581904991,6.074189337211109
leontief,0.8,0.0,0.4,1.0,1,7,9.359037729230899,6.082355379881368
leontief,0.8,0.0,0.4,1.0,1,14,9.408972756236098,6.230930291532053
leontief,0.8,0.0,0.4,1.0,1,21,9.539905165682246,6.485958212840761
leontief,0.8,0.0,0.4,1.0,1,28,9.868133710532533,7.143836774595701
leontief,0.8,0.0,0.4,1.0,7,1,9.429012159842397,6.114110612014679
leontief,0.8,0.0,0.4,1.0,7,7,9.416257536388306,6.119898335922429
leontief,0.8,0.0,0.4,1.0,7,14,9.396732799530907,6.225255712461783
leontief,0.8,0.0,0.4,1.0,7,21,9.51711986671627,6.52426863892676
leontief,0.8,0.0,0.4,1.0,7,28,9.92578080369022,7.262333843631703
leontief,0.8,0.0,0.4,1.0,14,1,9.450719793226375,6.136148238517572
leontief,0.8,0.0,0.4,1.0,14,7,9.415966438371802,6.137303780826354
leontief,0.8,0.0,0.4,1.0,14,14,9.393403328383597,6.2761178081320095
leontief,0.8,0.0,0.4,1.0,14,21,9.61110099654034,6.732840644186595
leontief,0.8,0.0,0.4,1.0,14,28,10.07150642351534,7.518610253801951
leontief,0.8,0.0,0.4,1.0,21,1,9.457966291179766,6.15658624722203
leontief,0.8,0.0,0.4,1.0,21,7,9.418045742386495,6.1596123196435
leontief,0.8,0.0,0.4,1.0,21,14,9.417911519277538,6.343460932495642
leontief,0.8,0.0,0.4,1.0,21,21,9.746310147565007,6.933313225053315
leontief,0.8,0.0,0.4,1.0,21,28,10.242550920963806,7.790094374996695
leontief,0.8,0.0,0.4,1.0,28,1,9.465602345020148,6.170326791474954
leontief,0.8,0.0,0.4,1.0,28,7,9.41713894177305,6.169763756199078
leontief,0.8,0.0,0.4,1.0,28,14,9.4415499477629,6.401461562569079
leontief,0.8,0.0,0.4,1.0,28,21,9.848749089064917,7.0838094824487055
leontief,0.8,0.0,0.4,1.0,28,28,10.363880166879202,7.971886407418969
leontief,0.8,0.0,0.6,0.0,1,1,10.196270241165665,6.281507762722708
leontief,0.8,0.0,0.6,0.0,1,7,9.93810692774091,5.99822775257126
leontief,0.8,0.0,0.6,0.0,1,14,9.595623267318361,5.720441843824009
leontief,0.8,0.0,0.6,0.0,1,21,9.483645869929816,5.838671477050741
leontief,0.8,0.0,0.6,0.0,1,28,9.621904065651707,6.089552163687148
leontief,0.8,0.0,0.6,0.0,7,1,10.121481501066716,6.007203387345424
leontief,0.8,0.0,0.6,0.0,7,7,9.941572107020708,5.879234901547482
leontief,0.8,0.0,0.6,0.0,7,14,9.67674012612776,5.753199225634161
leontief,0.8,0.0,0.6,0.0,7,21,9.609523500905109,5.9061962411173115
leontief,0.8,0.0,0.6,0.0,7,28,9.866038352703097,6.38977260275529
leontief,0.8,0.0,0.6,0.0,14,1,10.0725112434492,5.917502261175137
leontief,0.8,0.0,0.6,0.0,14,7,9.895193424284322,5.770377792637139
leontief,0.8,0.0,0.6,0.0,14,14,9.726625225450155,5.791938799215766
leontief,0.8,0.0,0.6,0.0,14,21,9.834633235765528,6.237658094963654
leontief,0.8,0.0,0.6,0.0,14,28,10.221168100971276,6.849033130892429
leontief,0.8,0.0,0.6,0.0,21,1,10.075752375264159,5.935090522057418
leontief,0.8,0.0,0.6,0.0,21,7,9.88178528851261,5.7664015776599005
leontief,0.8,0.0,0.6,0.0,21,14,9.763504766025155,5.827267913108001
leontief,0.8,0.0,0.6,0.0,21,21,10.050252886214505,6.530517854285605
leontief,0.8,0.0,0.6,0.0,21,28,10.626055549213635,7.310054350160664
leontief,0.8,0.0,0.6,0.0,28,1,10.097365482958223,5.966251296317481
leontief,0.8,0.0,0.6,0.0,28,7,9.87793885150896,5.781555011554432
leontief,0.8,0.0,0.6,0.0,28,14,9.81440815382496,5.9028326314970085
leontief,0.8,0.0,0.6,0.0,28,21,10.264337498523762,6.7859995975961525
leontief,0.8,0.0,0.6,0.0,28,28,10.967986538470683,7.746502521278036
leontief,0.8,0.0,0.6,0.25,1,1,9.575287647308059,5.819087042645371
leontief,0.8,0.0,0.6,0.25,1,7,9.46986790383712,5.7066007511667
leontief,0.8,0.0,0.6,0.25,1,14,9.298919022314607,5.677500107441284
leontief,0.8,0.0,0.6,0.25,1,21,9.299088881159886,5.9494507905739304
leontief,0.8,0.0,0.6,0.25,1,28,9.531005420421788,6.247947235221252
leontief,0.8,0.0,0.6,0.25,7,1,9.650336312531918,5.756216511469992
leontief,0.8,0.0,0.6,0.25,7,7,9.550712385142528,5.743327064436272
leontief,0.8,0.0,0.6,0.25,7,14,9.36915353051365,5.710764599058816
leontief,0.8,0.0,0.6,0.25,7,21,9.395074761081897,6.071383697655488
leontief,0.8,0.0,0.6,0.25,7,28,9.73337579451796,6.580661643048442
leontief,0.8,0.0,0.6,0.25,14,1,9.664632342986216,5.732107764170657
leontief,0.8,0.0,0.6,0.25,14,7,9.547337478960804,5.721272799724564
leontief,0.8,0.0,0.6,0.25,14,14,9.439567694145408,5.8235173753071665
leontief,0.8,0.0,0.6,0.25,14,21,9.594012321973723,6.367466052115526
leontief,0.8,0.0,0.6,0.25,14,28,10.051688552752019,7.04740065964646
leontief,0.8,0.0,0.6,0.25,21,1,9.68214118159992,5.756191751621774
leontief,0.8,0.0,0.6,0.25,21,7,9.568217139553248,5.738581234169882
leontief,0.8,0.0,0.6,0.25,21,14,9.477704082841107,5.890284042225317
leontief,0.8,0.0,0.6,0.25,21,21,9.813078550146397,6.659470329001129
leontief,0.8,0.0,0.6,0.25,21,28,10.377692396864472,7.502981324446106
leontief,0.8,0.0,0.6,0.25,28,1,9.68971146665249,5.788587651718656
leontief,0.8,0.0,0.6,0.25,28,7,9.583228738316338,5.759564332543606
leontief,0.8,0.0,0.6,0.25,28,14,9.536963404435879,5.985112212770932
leontief,0.8,0.0,0.6,0.25,28,21,9.99239109657637,6.892918882425095
leontief,0.8,0.0,0.6,0.25,28,28,10.700853004661433,7.934106664122098
leontief,0.8,0.0,0.6,0.5,1,1,9.240076722639262,5.7266333585472715
leontief,0.8,0.0,0.6,0.5,1,7,9.246079216083468,5.7511489230739175
leontief,0.8,0.0,0.6,0.5,1,14,9.229425080209461,5.931862322817346
leontief,0.8,0.0,0.6,0.5,1,21,9.300690054920405,6.221432991365664
leontief,0.8,0.0,0.6,0.5,1,28,9.57494907263912,6.655068195456903
leontief,0.8,0.0,0.6,0.5,7,1,9.384519024105002,5.785427851945937
leontief,0.8,0.0,0.6,0.5,7,7,9.328732447413643,5.810194447577444
leontief,0.8,0.0,0.6,0.5,7,14,9.248532625989913,5.977574444975831
leontief,0.8,0.0,0.6,0.5,7,21,9.337181215983101,6.3256664614656035
leontief,0.8,0.0,0.6,0.5,7,28,9.73668167781056,6.933899176613327
leontief,0.8,0.0,0.6,0.5,14,1,9.407758978552037,5.808660765086655
leontief,0.8,0.0,0.6,0.5,14,7,9.34580273451153,5.851842925438878
leontief,0.8,0.0,0.6,0.5,14,14,9.28768754520016,6.073596779153408
leontief,0.8,0.0,0.6,0.5,14,21,9.492772788335374,6.631540893345925
leontief,0.8,0.0,0.6,0.5,14,28,9.975250430743507,7.341344361673298
leontief,0.8,0.0,0.6,0.5,21,1,9.436489749611141,5.836636485577657
leontief,0.8,0.0,0.6,0.5,21,7,9.368800023864164,5.88645651148741
leontief,0.8,0.0,0.6,0.5,21,14,9.332757954629837,6.153993964810793
leontief,0.8,0.0,0.6,0.5,21,21,9.704512346725958,6.923465674062827
leontief,0.8,0.0,0.6,0.5,21,28,10.261315424212277,7.744478317588872
leontief,0.8,0.0,0.6,0.5,28,1,9.456814505939278,5.856945107067981
leontief,0.8,0.0,0.6,0.5,28,7,9.386723304043684,5.906401307952006
leontief,0.8,0.0,0.6,0.5,28,14,9.367302188515048,6.237604992505424
leontief,0.8,0.0,0.6,0.5,28,21,9.875382433542981,7.1359889923720035
leontief,0.8,0.0,0.6,0.5,28,28,10.49096539975001,8.104386415524214
leontief,0.8,0.0,0.6,0.75,1,1,9.335875753200298,6.1653611779854565
leontief,0.8,0.0,0.6,0.75,1,7,9.380462233193228,6.210322599865122
leontief,0.8,0.0,0.6,0.75,1,14,9.420314596991556,6.406960536862056
leontief,0.8,0.0,0.6,0.75,1,21,9.523280140814885,6.687199333980243
leontief,0.8,0.0,0.6,0.75,1,28,9.817989629120158,7.277307783934418
leontief,0.8,0.0,0.6,0.75,7,1,9.45672962907497,6.218585153834313
leontief,0.8,0.0,0.6,0.75,7,7,9.441093894220653,6.266586713630783
leontief,0.8,0.0,0.6,0.75,7,14,9.413148497317458,6.429173208758072
leontief,0.8,0.0,0.6,0.75,7,21,9.524290275019347,6.753715679726563
leontief,0.8,0.0,0.6,0.75,7,28,9.90387836073361,7.429806230179918
leontief,0.8,0.0,0.6,0.75,14,1,9.476600433091821,6.244701668583363
leontief,0.8,0.0,0.6,0.75,14,7,9.444195319596968,6.296269008295673
leontief,0.8,0.0,0.6,0.75,14,14,9.40523730944911,6.500173957788743
leontief,0.8,0.0,0.6,0.75,14,21,9.62397600383081,6.997475183694569
leontief,0.8,0.0,0.6,0.75,14,28,10.104343737602713,7.768283073243442
leontief,0.8,0.0,0.6,0.75,21,1,9.484183664492667,6.265666515978527
leontief,0.8,0.0,0.6,0.75,21,7,9.438906499936815,6.319188927252596
leontief,0.8,0.0,0.6,0.75,21,14,9.417771607802335,6.573315701946548
leontief,0.8,0.0,0.6,0.75,21,21,9.77972673192187,7.242904432538177
leontief,0.8,0.0,0.6,0.75,21,28,10.314813274146278,8.092969462760204
leontief,0.8,0.0,0.6,0.75,28,1,9.492706596767745,6.2806836496962495
leontief,0.8,0.0,0.6,0.75,28,7,9.433828546775752,6.328401488864963
leontief,0.8,0.0,0.6,0.75,28,14,9.436257456941368,6.643308351080616
leontief,0.8,0.0,0.6,0.75,28,21,9.912266372969729,7.42868101139833
leontief,0.8,0.0,0.6,0.75,28,28,10.494540501089343,8.37439812335234
leontief,0.8,0.0,0.6,1.0,1,1,9.890122015497104,6.797819982833893
leontief,0.8,0.0,0.6,1.0,1,7,9.948064571136195,6.851088425465315
leontief,0.8,0.0,0.6,1.0,1,14,10.028570148027434,7.051479055043468
leontief,0.8,0.0,0.6,1.0,1,21,10.155660284104137,7.373625992221193
leontief,0.8,0.0,0.6,1.0,1,28,10.476893290704126,8.082229476541372
leontief,0.8,0.0,0.6,1.0,7,1,10.014908296025727,6.847761585546838
leontief,0.8,0.0,0.6,1.0,7,7,10.014172485407984,6.90456752320496
leontief,0.8,0.0,0.6,1.0,7,14,10.012318812837657,7.059191485680968
leontief,0.8,0.0,0.6,1.0,7,21,10.134349027873023,7.3844595318732065
leontief,0.8,0.0,0.6,1.0,7,28,10.53766788653818,8.206169717167214
leontief,0.8,0.0,0.6,1.0,14,1,10.02970144176522,6.864265905950444
leontief,0.8,0.0,0.6,1.0,14,7,10.015029158515125,6.922564519334283
leontief,0.8,0.0,0.6,1.0,14,14,9.999187342310153,7.104497731996309
leontief,0.8,0.0,0.6,1.0,14,21,10.230407587419348,7.5761147427115585
leontief,0.8,0.0,0.6,1.0,14,28,10.678746576619238,8.457144245996925
leontief,0.8,0.0,0.6,1.0,21,1,10.044303776299158,6.883436217064981
leontief,0.8,0.0,0.6,1.0,21,7,10.019686219460166,6.943641764118403
leontief,0.8,0.0,0.6,1.0,21,14,10.026912901945591,7.169153101630722
leontief,0.8,0.0,0.6,1.0,21,21,10.374272429723064,7.777033056885465
leontief,0.8,0.0,0.6,1.0,21,28,10.851123329257021,8.730769619833252
leontief,0.8,0.0,0.6,1.0,28,1,10.047810958416997,6.891247794061594
leontief,0.8,0.0,0.6,1.0,28,7,10.016645051837438,6.947257340027799
leontief,0.8,0.0,0.6,1.0,28,14,10.048824310257492,7.223407979449735
leontief,0.8,0.0,0.6,1.0,28,21,10.485033570847612,7.932559309959004
leontief,0.8,0.0,0.6,1.0,28,28,10.973001629847921,8.91903551909399
leontief,0.8,0.0,0.8,0.0,1,1,10.265530260718373,6.27348863364559
leontief,0.8,0.0,0.8,0.0,1,7,10.047559548049012,6.027990305825757
leontief,0.8,0.0,0.8,0.0,1,14,9.77464381799019,5.875323931431515
leontief,0.8,0.0,0.8,0.0,1,21,9.70276855771527,6.040903273145178
leontief,0.8,0.0,0.8,0.0,1,28,9.855884284004953,6.331545258210741
leontief,0.8,0.0,0.8,0.0,7,1,10.251698851518283,6.069996872391773
leontief,0.8,0.0,0.8,0.0,7,7,10.118402653774943,6.010079614015551
leontief,0.8,0.0,0.8,0.0,7,14,9.869516072423547,5.932946758425066
leontief,0.8,0.0,0.8,0.0,7,21,9.872842676853658,6.202229833257058
leontief,0.8,0.0,0.8,0.0,7,28,10.162133243682053,6.773526026780058
leontief,0.8,0.0,0.8,0.0,14,1,10.211477699842543,5.978534953946681
leontief,0.8,0.0,0.8,0.0,14,7,10.08629902117103,5.924585921343239
leontief,0.8,0.0,0.8,0.0,14,14,9.93038985266783,5.992496315045649
leontief,0.8,0.0,0.8,0.0,14,21,10.125726803787675,6.584354559762187
leontief,0.8,0.0,0.8,0.0,14,28,10.546186078302448,7.285859448489266
leontief,0.8,0.0,0.8,0.0,21,1,10.215169133439154,5.988636589553651
leontief,0.8,0.0,0.8,0.0,21,7,10.067881260239636,5.913594637248451
leontief,0.8,0.0,0.8,0.0,21,14,9.986621508482576,6.084199230453343
leontief,0.8,0.0,0.8,0.0,21,21,10.332393576722941,6.874838346501423
leontief,0.8,0.0,0.8,0.0,21,28,10.952375696810293,7.784391857881485
leontief,0.8,0.0,0.8,0.0,28,1,10.231370528046257,6.015718075154042
leontief,0.8,0.0,0.8,0.0,28,7,10.064631155403596,5.923626414358306
leontief,0.8,0.0,0.8,0.0,28,14,10.049656250377712,6.161107289026265
leontief,0.8,0.0,0.8,0.0,28,21,10.537619001219175,7.115851530112168
leontief,0.8,0.0,0.8,0.0,28,28,11.281519434100408,8.225959885827185
leontief,0.8,0.0,0.8,0.25,1,1,9.743021035774738,5.945848153809267
leontief,0.8,0.0,0.8,0.25,1,7,9.682262556335578,5.879972292333647
leontief,0.8,0.0,0.8,0.25,1,14,9.603556481343663,6.005388428412957
leontief,0.8,0.0,0.8,0.25,1,21,9.62170946482799,6.328753285682419
leontief,0.8,0.0,0.8,0.25,1,28,9.866706564606105,6.73367239510191
leontief,0.8,0.0,0.8,0.25,7,1,9.879411198445615,5.959038434090258
leontief,0.8,0.0,0.8,0.25,7,7,9.796175809945364,5.964252459427118
leontief,0.8,0.0,0.8,0.25,7,14,9.67300702458136,6.100624037136982
leontief,0.8,0.0,0.8,0.25,7,21,9.7554185101882,6.54389917820773
leontief,0.8,0.0,0.8,0.25,7,28,10.118389831373587,7.127524609941419
leontief,0.8,0.0,0.8,0.25,14,1,9.883119732568405,5.938414083195754
leontief,0.8,0.0,0.8,0.25,14,7,9.833246291925544,5.983782888032002
leontief,0.8,0.0,0.8,0.25,14,14,9.746436798426906,6.230180045809557
leontief,0.8,0.0,0.8,0.25,14,21,9.984778573988969,6.919542618297799
leontief,0.8,0.0,0.8,0.25,14,28,10.457348989952873,7.61847830180985
leontief,0.8,0.0,0.8,0.25,21,1,9.911465639893281,5.954837916774399
leontief,0.8,0.0,0.8,0.25,21,7,9.847094865540303,6.002099397510104
leontief,0.8,0.0,0.8,0.25,21,14,9.794056976206175,6.3419686290826105
leontief,0.8,0.0,0.8,0.25,21,21,10.196349688790779,7.195734219447647
leontief,0.8,0.0,0.8,0.25,21,28,10.79566785286967,8.124251482685956
leontief,0.8,0.0,0.8,0.25,28,1,9.927584773997111,5.97806727220418
leontief,0.8,0.0,0.8,0.25,28,7,9.864709205134726,6.022097882476109
leontief,0.8,0.0,0.8,0.25,28,14,9.866391344013275,6.454761807400353
leontief,0.8,0.0,0.8,0.25,28,21,10.366664648561354,7.409967353182297
leontief,0.8,0.0,0.8,0.25,28,28,11.117075468720882,8.572444600308595
leontief,0.8,0.0,0.8,0.5,1,1,9.575457126607771,6.147461046707188
leontief,0.8,0.0,0.8,0.5,1,7,9.61964325214032,6.24764185441076
leontief,0.8,0.0,0.8,0.5,1,14,9.658201750043261,6.529485145725244
leontief,0.8,0.0,0.8,0.5,1,21,9.739253750267354,6.8430399017598935
leontief,0.8,0.0,0.8,0.5,1,28,10.017726813428377,7.339049340639206
leontief,0.8,0.0,0.8,0.5,7,1,9.729724006765139,6.21648447200888
leontief,0.8,0.0,0.8,0.5,7,7,9.713946501019432,6.332521149392568
leontief,0.8,0.0,0.8,0.5,7,14,9.678193445401888,6.599851020889938
leontief,0.8,0.0,0.8,0.5,7,21,9.81612545289316,6.999416573108739
leontief,0.8,0.0,0.8,0.5,7,28,10.224080584229876,7.653211967165021
leontief,0.8,0.0,0.8,0.5,14,1,9.760259348881036,6.243719381015581
leontief,0.8,0.0,0.8,0.5,14,7,9.73876598942514,6.382397791821147
leontief,0.8,0.0,0.8,0.5,14,14,9.710928101690053,6.708369461933632
leontief,0.8,0.0,0.8,0.5,14,21,9.996284118150179,7.321448211785453
leontief,0.8,0.0,0.8,0.5,14,28,10.492144423610327,8.080118882187909
leontief,0.8,0.0,0.8,0.5,21,1,9.788965052509562,6.268058132393174
leontief,0.8,0.0,0.8,0.5,21,7,9.75353682079541,6.415756126324748
leontief,0.8,0.0,0.8,0.5,21,14,9.762934912437517,6.803511305527926
leontief,0.8,0.0,0.8,0.5,21,21,10.202870724266711,7.58931498076682
leontief,0.8,0.0,0.8,0.5,21,28,10.776679128604531,8.530620262950036
leontief,0.8,0.0,0.8,0.5,28,1,9.806505967209322,6.285577216871247
leontief,0.8,0.0,0.8,0.5,28,7,9.766968859506518,6.432493039456297
leontief,0.8,0.0,0.8,0.5,28,14,9.802691815362328,6.883675629545838
leontief,0.8,0.0,0.8,0.5,28,21,10.371128222224453,7.794159759694636
leontief,0.8,0.0,0.8,0.5,28,28,11.005618586176823,8.90558768024611
leontief,0.8,0.0,0.8,0.75,1,1,9.82485933496089,6.822905588255848
leontief,0.8,0.0,0.8,0.75,1,7,9.897976450534014,6.929132091919417
leontief,0.8,0.0,0.8,0.75,1,14,9.982798998727333,7.206786423398007
leontief,0.8,0.0,0.8,0.75,1,21,10.08374331406572,7.482041343553817
leontief,0.8,0.0,0.8,0.75,1,28,10.388990838619518,8.155015606292798
leontief,0.8,0.0,0.8,0.75,7,1,9.958200142602294,6.888429064913696
leontief,0.8,0.0,0.8,0.75,7,7,9.976959246199922,7.000341108163088
leontief,0.8,0.0,0.8,0.75,7,14,9.980636592734704,7.236640418876392
leontief,0.8,0.0,0.8,0.75,7,21,10.11601420661296,7.5657944340873176
leontief,0.8,0.0,0.8,0.75,7,28,10.515876588101237,8.344885242794373
leontief,0.8,0.0,0.8,0.75,14,1,9.977071712991185,6.914498640817845
leontief,0.8,0.0,0.8,0.75,14,7,9.983103990997412,7.023745138016624
leontief,0.8,0.0,0.8,0.75,14,14,9.974019388465221,7.299130189692651
leontief,0.8,0.0,0.8,0.75,14,21,10.254783313797759,7.826720766989638
leontief,0.8,0.0,0.8,0.75,14,28,10.739875379735484,8.7274772244817
leontief,0.8,0.0,0.8,0.75,21,1,9.992505570888149,6.934470484636793
leontief,0.8,0.0,0.8,0.75,21,7,9.983985546219763,7.0484329015974545
leontief,0.8,0.0,0.8,0.75,21,14,10.000648474801386,7.38229897263124
leontief,0.8,0.0,0.8,0.75,21,21,10.41359453856559,8.063825509445953
leontief,0.8,0.0,0.8,0.75,21,28,10.940832793627859,9.051267936084155
leontief,0.8,0.0,0.8,0.75,28,1,10.00125733331833,6.94639544644722
leontief,0.8,0.0,0.8,0.75,28,7,9.979381236198583,7.0585451227967155
leontief,0.8,0.0,0.8,0.75,28,14,10.03166584465766,7.445855240228591
leontief,0.8,0.0,0.8,0.75,28,21,10.536374986450369,8.251561562167925
leontief,0.8,0.0,0.8,0.75,28,28,11.113291371072332,9.3318302404693
leontief,0.8,0.0,0.8,1.0,1,1,10.582015815685395,7.717046398470375
leontief,0.8,0.0,0.8,1.0,1,7,10.650349611744218,7.8264089879818926
leontief,0.8,0.0,0.8,1.0,1,14,10.76189032101644,8.103730289767224
leontief,0.8,0.0,0.8,1.0,1,21,10.901289579418094,8.560085481129692
leontief,0.8,0.0,0.8,1.0,1,28,11.208462608775257,9.266374187226115
leontief,0.8,0.0,0.8,1.0,7,1,10.716804745169089,7.823362220607411
leontief,0.8,0.0,0.8,1.0,7,7,10.735937958764792,7.908472013142554
leontief,0.8,0.0,0.8,1.0,7,14,10.757109387371637,8.120419769801988
leontief,0.8,0.0,0.8,1.0,7,21,10.918785808021818,8.579777612608726
leontief,0.8,0.0,0.8,1.0,7,28,11.315321853588962,9.42323559714351
leontief,0.8,0.0,0.8,1.0,14,1,10.753427542903577,7.852928540789136
leontief,0.8,0.0,0.8,1.0,14,7,10.754612912349089,7.934603837574576
leontief,0.8,0.0,0.8,1.0,14,14,10.75862125123691,8.173218098118717
leontief,0.8,0.0,0.8,1.0,14,21,11.045688050173515,8.785723846853191
leontief,0.8,0.0,0.8,1.0,14,28,11.47016562183276,9.696282665353667
leontief,0.8,0.0,0.8,1.0,21,1,10.774206718393316,7.8670818235632
leontief,0.8,0.0,0.8,1.0,21,7,10.760247068228981,7.955301748594294
leontief,0.8,0.0,0.8,1.0,21,14,10.791790582525822,8.244888446823357
leontief,0.8,0.0,0.8,1.0,21,21,11.18265740134264,8.9716326916086
leontief,0.8,0.0,0.8,1.0,21,28,11.627941251104293,9.93321378255439
leontief,0.8,0.0,0.8,1.0,28,1,10.786190987549254,7.882810131044392
leontief,0.8,0.0,0.8,1.0,28,7,10.762429849925677,7.967785722391614
leontief,0.8,0.0,0.8,1.0,28,14,10.821394784698025,8.294751638160868
leontief,0.8,0.0,0.8,1.0,28,21,11.2735682460517,9.114515675576863
leontief,0.8,0.0,0.8,1.0,28,28,11.734706396226166,10.10536742634464
leontief,0.8,0.15,0.0,0.0,1,1,10.156373511845812,6.36931386263251
leontief,0.8,0.15,0.0,0.0,1,7,9.885330545160103,6.115797099268755
leontief,0.8,0.15,0.0,0.0,1,14,9.469406717866784,5.739744483995782
leontief,0.8,0.15,0.0,0.0,1,21,9.273995951117145,5.724903653496816
leontief,0.8,0.15,0.0,0.0,1,28,9.353885017869114,5.918225347712478
leontief,0.8,0.15,0.0,0.0,7,1,10.05340412036319,6.084884131955256
leontief,0.8,0.15,0.0,0.0,7,7,9.860717425960068,5.956444775925164
leontief,0.8,0.15,0.0,0.0,7,14,9.545270210589623,5.740688205680896
leontief,0.8,0.15,0.0,0.0,7,21,9.37714241795364,5.726817261696178
leontief,0.8,0.15,0.0,0.0,7,28,9.576715788795386,6.073706032891511
leontief,0.8,0.15,0.0,0.0,14,1,10.011400253791372,5.999166927637912
leontief,0.8,0.15,0.0,0.0,14,7,9.800076812273865,5.819500243688757
leontief,0.8,0.15,0.0,0.0,14,14,9.574544387451152,5.748939683933808
leontief,0.8,0.15,0.0,0.0,14,21,9.591849127069668,5.985321227107226
leontief,0.8,0.15,0.0,0.0,14,28,9.895122805794163,6.481495901908661
leontief,0.8,0.15,0.0,0.0,21,1,10.016833988528717,6.013710085077433
leontief,0.8,0.15,0.0,0.0,21,7,9.78430910151895,5.815788410309165
leontief,0.8,0.15,0.0,0.0,21,14,9.616470122013485,5.796552902265258
leontief,0.8,0.15,0.0,0.0,21,21,9.799224829537263,6.255970306443597
leontief,0.8,0.15,0.0,0.0,21,28,10.291330958572729,6.889234763981033
leontief,0.8,0.15,0.0,0.0,28,1,10.024577613956863,6.041774432001825
leontief,0.8,0.15,0.0,0.0,28,7,9.779703327262583,5.825129293726366
leontief,0.8,0.15,0.0,0.0,28,14,9.66741222865857,5.846253887709916
leontief,0.8,0.15,0.0,0.0,28,21,10.003723626152084,6.495736830143506
leontief,0.8,0.15,0.0,0.0,28,28,10.64319464464835,7.278892313220784
leontief,0.8,0.15,0.0,0.25,1,1,9.391182281924605,5.957302418348351
leontief,0.8,0.15,0.0,0.25,1,7,9.240323554853367,5.754040147891445
leontief,0.8,0.15,0.0,0.25,1,14,8.93690065459408,5.540247354177516
leontief,0.8,0.15,0.0,0.25,1,21,8.860499617150502,5.636732728804107
leontief,0.8,0.15,0.0,0.25,1,28,9.037079374226513,5.852488827234543
leontief,0.8,0.15,0.0,0.25,7,1,9.419517696588372,5.82316866969384
leontief,0.8,0.15,0.0,0.25,7,7,9.291311680428672,5.733505495823007
leontief,0.8,0.15,0.0,0.25,7,14,9.008387573585209,5.581677195045788
leontief,0.8,0.15,0.0,0.25,7,21,8.93518831391893,5.649330806557471
leontief,0.8,0.15,0.0,0.25,7,28,9.239076624490977,6.015383073423978
leontief,0.8,0.15,0.0,0.25,14,1,9.431527515049776,5.777047982315851
leontief,0.8,0.15,0.0,0.25,14,7,9.273592252413321,5.677380311702985
leontief,0.8,0.15,0.0,0.25,14,14,9.062921733758845,5.626662118277694
leontief,0.8,0.15,0.0,0.25,14,21,9.143394869344672,5.889620424402785
leontief,0.8,0.15,0.0,0.25,14,28,9.527933317861148,6.394181931150122
leontief,0.8,0.15,0.0,0.25,21,1,9.427873392564193,5.791900723056763
leontief,0.8,0.15,0.0,0.25,21,7,9.276628422672207,5.697129035058646
leontief,0.8,0.15,0.0,0.25,21,14,9.116080786737294,5.685980839971256
leontief,0.8,0.15,0.0,0.25,21,21,9.34282727974064,6.143913285526924
leontief,0.8,0.15,0.0,0.25,21,28,9.829110752267173,6.752123908888277
leontief,0.8,0.15,0.0,0.25,28,1,9.424983127709583,5.817824882495174
leontief,0.8,0.15,0.0,0.25,28,7,9.2753207353948,5.721502185273634
leontief,0.8,0.15,0.0,0.25,28,14,9.159468787578506,5.740145327258636
leontief,0.8,0.15,0.0,0.25,28,21,9.522472847252232,6.3624396310888685
