start_week,NIS,age,CUMULATIVE,INCIDENCE
2020-12-28,10000,"[0, 18)",0.0,0.0
2020-12-28,10000,"[18, 25)",0.0,0.0
2020-12-28,10000,"[25, 35)",0.0,13.0
2020-12-28,10000,"[35, 45)",0.0,0.0
2020-12-28,10000,"[45, 55)",0.0,12.0
2020-12-28,10000,"[55, 65)",0.0,17.0
2020-12-28,10000,"[65, 75)",0.0,0.0
2020-12-28,10000,"[75, 85)",0.0,0.0
2020-12-28,10000,"[85, 120)",0.0,0.0
2020-12-28,20001,"[0, 18)",0.0,0.0
2020-12-28,20001,"[18, 25)",0.0,0.0
2020-12-28,20001,"[25, 35)",0.0,0.0
2020-12-28,20001,"[35, 45)",0.0,15.0
2020-12-28,20001,"[45, 55)",0.0,16.0
2020-12-28,20001,"[55, 65)",17.0,25.0
2020-12-28,20001,"[65, 75)",0.0,36.0
2020-12-28,20001,"[75, 85)",0.0,63.0
2020-12-28,20001,"[85, 120)",0.0,0.0
2020-12-28,20002,"[0, 18)",0.0,0.0
2020-12-28,20002,"[18, 25)",0.0,0.0
2020-12-28,20002,"[25, 35)",0.0,0.0
2020-12-28,20002,"[35, 45)",0.0,0.0
2020-12-28,20002,"[45, 55)",0.0,0.0
2020-12-28,20002,"[55, 65)",0.0,0.0
2020-12-28,20002,"[65, 75)",0.0,0.0
2020-12-28,20002,"[75, 85)",0.0,0.0
2020-12-28,20002,"[85, 120)",0.0,0.0
2020-12-28,21000,"[0, 18)",0.0,0.0
2020-12-28,21000,"[18, 25)",0.0,0.0
2020-12-28,21000,"[25, 35)",0.0,0.0
2020-12-28,21000,"[35, 45)",0.0,0.0
2020-12-28,21000,"[45, 55)",0.0,20.0
2020-12-28,21000,"[55, 65)",0.0,0.0
2020-12-28,21000,"[65, 75)",0.0,0.0
2020-12-28,21000,"[75, 85)",0.0,0.0
2020-12-28,21000,"[85, 120)",0.0,0.0
2020-12-28,30000,"[0, 18)",0.0,0.0
2020-12-28,30000,"[18, 25)",0.0,0.0
2020-12-28,30000,"[25, 35)",0.0,0.0
2020-12-28,30000,"[35, 45)",0.0,0.0
2020-12-28,30000,"[45, 55)",0.0,0.0
2020-12-28,30000,"[55, 65)",0.0,0.0
2020-12-28,30000,"[65, 75)",0.0,0.0
2020-12-28,30000,"[75, 85)",0.0,0.0
2020-12-28,30000,"[85, 120)",0.0,0.0
2020-12-28,40000,"[0, 18)",0.0,0.0
2020-12-28,40000,"[18, 25)",0.0,0.0
2020-12-28,40000,"[25, 35)",0.0,0.0
2020-12-28,40000,"[35, 45)",0.0,0.0
2020-12-28,40000,"[45, 55)",0.0,0.0
2020-12-28,40000,"[55, 65)",0.0,0.0
2020-12-28,40000,"[65, 75)",0.0,0.0
2020-12-28,40000,"[75, 85)",0.0,0.0
2020-12-28,40000,"[85, 120)",0.0,0.0
2020-12-28,50000,"[0, 18)",0.0,0.0
2020-12-28,50000,"[18, 25)",0.0,0.0
2020-12-28,50000,"[25, 35)",0.0,0.0
2020-12-28,50000,"[35, 45)",0.0,0.0
2020-12-28,50000,"[45, 55)",0.0,0.0
2020-12-28,50000,"[55, 65)",0.0,0.0
2020-12-28,50000,"[65, 75)",0.0,0.0
2020-12-28,50000,"[75, 85)",0.0,0.0
2020-12-28,50000,"[85, 120)",0.0,0.0
2020-12-28,60000,"[0, 18)",0.0,0.0
2020-12-28,60000,"[18, 25)",0.0,0.0
2020-12-28,60000,"[25, 35)",0.0,0.0
2020-12-28,60000,"[35, 45)",0.0,0.0
2020-12-28,60000,"[45, 55)",0.0,0.0
2020-12-28,60000,"[55, 65)",0.0,0.0
2020-12-28,60000,"[65, 75)",0.0,0.0
2020-12-28,60000,"[75, 85)",0.0,0.0
2020-12-28,60000,"[85, 120)",0.0,0.0
2020-12-28,70000,"[0, 18)",0.0,0.0
2020-12-28,70000,"[18, 25)",0.0,0.0
2020-12-28,70000,"[25, 35)",0.0,0.0
2020-12-28,70000,"[35, 45)",0.0,12.0
2020-12-28,70000,"[45, 55)",0.0,15.0
2020-12-28,70000,"[55, 65)",0.0,0.0
2020-12-28,70000,"[65, 75)",0.0,0.0
2020-12-28,70000,"[75, 85)",0.0,0.0
2020-12-28,70000,"[85, 120)",0.0,0.0
2020-12-28,80000,"[0, 18)",0.0,0.0
2020-12-28,80000,"[18, 25)",0.0,0.0
2020-12-28,80000,"[25, 35)",0.0,0.0
2020-12-28,80000,"[35, 45)",0.0,0.0
2020-12-28,80000,"[45, 55)",0.0,0.0
2020-12-28,80000,"[55, 65)",0.0,0.0
2020-12-28,80000,"[65, 75)",0.0,0.0
2020-12-28,80000,"[75, 85)",0.0,0.0
2020-12-28,80000,"[85, 120)",0.0,0.0
2020-12-28,90000,"[0, 18)",0.0,0.0
2020-12-28,90000,"[18, 25)",0.0,0.0
2020-12-28,90000,"[25, 35)",0.0,11.0
2020-12-28,90000,"[35, 45)",0.0,0.0
2020-12-28,90000,"[45, 55)",0.0,30.0
2020-12-28,90000,"[55, 65)",0.0,38.0
2020-12-28,90000,"[65, 75)",0.0,44.0
2020-12-28,90000,"[75, 85)",0.0,0.0
2020-12-28,90000,"[85, 120)",0.0,0.0
2021-01-04,10000,"[0, 18)",0.0,0.0
2021-01-04,10000,"[18, 25)",0.0,0.0
2021-01-04,10000,"[25, 35)",13.0,166.0
2021-01-04,10000,"[35, 45)",0.0,272.0
2021-01-04,10000,"[45, 55)",12.0,375.0
2021-01-04,10000,"[55, 65)",17.0,488.0
2021-01-04,10000,"[65, 75)",0.0,340.0
2021-01-04,10000,"[75, 85)",0.0,13.0
2021-01-04,10000,"[85, 120)",0.0,0.0
2021-01-04,20001,"[0, 18)",0.0,0.0
2021-01-04,20001,"[18, 25)",0.0,10.0
2021-01-04,20001,"[25, 35)",0.0,67.0
2021-01-04,20001,"[35, 45)",15.0,35.0
2021-01-04,20001,"[45, 55)",16.0,128.0
2021-01-04,20001,"[55, 65)",42.0,144.0
2021-01-04,20001,"[65, 75)",36.0,39.0
2021-01-04,20001,"[75, 85)",63.0,133.0
2021-01-04,20001,"[85, 120)",0.0,0.0
2021-01-04,20002,"[0, 18)",0.0,0.0
2021-01-04,20002,"[18, 25)",0.0,0.0
2021-01-04,20002,"[25, 35)",0.0,0.0
2021-01-04,20002,"[35, 45)",0.0,0.0
2021-01-04,20002,"[45, 55)",0.0,0.0
2021-01-04,20002,"[55, 65)",0.0,0.0
2021-01-04,20002,"[65, 75)",0.0,0.0
2021-01-04,20002,"[75, 85)",0.0,0.0
2021-01-04,20002,"[85, 120)",0.0,0.0
2021-01-04,21000,"[0, 18)",0.0,0.0
2021-01-04,21000,"[18, 25)",0.0,0.0
2021-01-04,21000,"[25, 35)",0.0,0.0
2021-01-04,21000,"[35, 45)",0.0,0.0
2021-01-04,21000,"[45, 55)",20.0,50.0
2021-01-04,21000,"[55, 65)",0.0,18.0
2021-01-04,21000,"[65, 75)",0.0,0.0
2021-01-04,21000,"[75, 85)",0.0,0.0
2021-01-04,21000,"[85, 120)",0.0,0.0
2021-01-04,30000,"[0, 18)",0.0,0.0
2021-01-04,30000,"[18, 25)",0.0,0.0
2021-01-04,30000,"[25, 35)",0.0,0.0
2021-01-04,30000,"[35, 45)",0.0,0.0
2021-01-04,30000,"[45, 55)",0.0,0.0
2021-01-04,30000,"[55, 65)",0.0,139.0
2021-01-04,30000,"[65, 75)",0.0,0.0
2021-01-04,30000,"[75, 85)",0.0,0.0
2021-01-04,30000,"[85, 120)",0.0,0.0
2021-01-04,40000,"[0, 18)",0.0,0.0
2021-01-04,40000,"[18, 25)",0.0,0.0
2021-01-04,40000,"[25, 35)",0.0,0.0
2021-01-04,40000,"[35, 45)",0.0,13.0
2021-01-04,40000,"[45, 55)",0.0,72.0
2021-01-04,40000,"[55, 65)",0.0,39.0
2021-01-04,40000,"[65, 75)",0.0,0.0
2021-01-04,40000,"[75, 85)",0.0,0.0
2021-01-04,40000,"[85, 120)",0.0,0.0
2021-01-04,50000,"[0, 18)",0.0,0.0
2021-01-04,50000,"[18, 25)",0.0,0.0
2021-01-04,50000,"[25, 35)",0.0,20.0
2021-01-04,50000,"[35, 45)",0.0,26.0
2021-01-04,50000,"[45, 55)",0.0,0.0
2021-01-04,50000,"[55, 65)",0.0,0.0
2021-01-04,50000,"[65, 75)",0.0,0.0
2021-01-04,50000,"[75, 85)",0.0,0.0
2021-01-04,50000,"[85, 120)",0.0,0.0
2021-01-04,60000,"[0, 18)",0.0,0.0
2021-01-04,60000,"[18, 25)",0.0,0.0
2021-01-04,60000,"[25, 35)",0.0,0.0
2021-01-04,60000,"[35, 45)",0.0,50.0
2021-01-04,60000,"[45, 55)",0.0,0.0
2021-01-04,60000,"[55, 65)",0.0,0.0
2021-01-04,60000,"[65, 75)",0.0,0.0
2021-01-04,60000,"[75, 85)",0.0,0.0
2021-01-04,60000,"[85, 120)",0.0,0.0
2021-01-04,70000,"[0, 18)",0.0,0.0
2021-01-04,70000,"[18, 25)",0.0,0.0
2021-01-04,70000,"[25, 35)",0.0,40.0
2021-01-04,70000,"[35, 45)",12.0,77.0
2021-01-04,70000,"[45, 55)",15.0,140.0
2021-01-04,70000,"[55, 65)",0.0,253.0
2021-01-04,70000,"[65, 75)",0.0,83.0
2021-01-04,70000,"[75, 85)",0.0,31.0
2021-01-04,70000,"[85, 120)",0.0,63.0
2021-01-04,80000,"[0, 18)",0.0,0.0
2021-01-04,80000,"[18, 25)",0.0,0.0
2021-01-04,80000,"[25, 35)",0.0,0.0
2021-01-04,80000,"[35, 45)",0.0,0.0
2021-01-04,80000,"[45, 55)",0.0,0.0
2021-01-04,80000,"[55, 65)",0.0,0.0
2021-01-04,80000,"[65, 75)",0.0,0.0
2021-01-04,80000,"[75, 85)",0.0,0.0
2021-01-04,80000,"[85, 120)",0.0,0.0
2021-01-04,90000,"[0, 18)",0.0,0.0
2021-01-04,90000,"[18, 25)",0.0,0.0
2021-01-04,90000,"[25, 35)",11.0,69.0
2021-01-04,90000,"[35, 45)",0.0,0.0
2021-01-04,90000,"[45, 55)",30.0,115.0
2021-01-04,90000,"[55, 65)",38.0,101.0
2021-01-04,90000,"[65, 75)",44.0,104.0
2021-01-04,90000,"[75, 85)",0.0,0.0
2021-01-04,90000,"[85, 120)",0.0,0.0
2021-01-11,10000,"[0, 18)",0.0,0.0
2021-01-11,10000,"[18, 25)",0.0,305.0
2021-01-11,10000,"[25, 35)",179.0,1009.0
2021-01-11,10000,"[35, 45)",272.0,968.0
2021-01-11,10000,"[45, 55)",387.0,1128.0
2021-01-11,10000,"[55, 65)",505.0,1469.0
2021-01-11,10000,"[65, 75)",340.0,585.0
2021-01-11,10000,"[75, 85)",13.0,1204.0
2021-01-11,10000,"[85, 120)",0.0,0.0
2021-01-11,20001,"[0, 18)",0.0,0.0
2021-01-11,20001,"[18, 25)",10.0,136.0
2021-01-11,20001,"[25, 35)",67.0,514.0
2021-01-11,20001,"[35, 45)",50.0,451.0
2021-01-11,20001,"[45, 55)",144.0,771.0
2021-01-11,20001,"[55, 65)",186.0,758.0
2021-01-11,20001,"[65, 75)",75.0,194.0
2021-01-11,20001,"[75, 85)",196.0,86.0
2021-01-11,20001,"[85, 120)",0.0,0.0
2021-01-11,20002,"[0, 18)",0.0,0.0
2021-01-11,20002,"[18, 25)",0.0,0.0
2021-01-11,20002,"[25, 35)",0.0,0.0
2021-01-11,20002,"[35, 45)",0.0,0.0
2021-01-11,20002,"[45, 55)",0.0,0.0
2021-01-11,20002,"[55, 65)",0.0,0.0
2021-01-11,20002,"[65, 75)",0.0,0.0
2021-01-11,20002,"[75, 85)",0.0,0.0
2021-01-11,20002,"[85, 120)",0.0,0.0
2021-01-11,21000,"[0, 18)",0.0,0.0
2021-01-11,21000,"[18, 25)",0.0,14.0
2021-01-11,21000,"[25, 35)",0.0,151.0
2021-01-11,21000,"[35, 45)",0.0,0.0
2021-01-11,21000,"[45, 55)",70.0,59.0
2021-01-11,21000,"[55, 65)",18.0,222.0
2021-01-11,21000,"[65, 75)",0.0,0.0
2021-01-11,21000,"[75, 85)",0.0,0.0
2021-01-11,21000,"[85, 120)",0.0,0.0
2021-01-11,30000,"[0, 18)",0.0,0.0
2021-01-11,30000,"[18, 25)",0.0,0.0
2021-01-11,30000,"[25, 35)",0.0,126.0
2021-01-11,30000,"[35, 45)",0.0,0.0
2021-01-11,30000,"[45, 55)",0.0,448.0
2021-01-11,30000,"[55, 65)",139.0,166.0
2021-01-11,30000,"[65, 75)",0.0,27.0
2021-01-11,30000,"[75, 85)",0.0,0.0
2021-01-11,30000,"[85, 120)",0.0,0.0
2021-01-11,40000,"[0, 18)",0.0,0.0
2021-01-11,40000,"[18, 25)",0.0,208.0
2021-01-11,40000,"[25, 35)",0.0,622.0
2021-01-11,40000,"[35, 45)",13.0,487.0
2021-01-11,40000,"[45, 55)",72.0,334.0
2021-01-11,40000,"[55, 65)",39.0,1175.0
2021-01-11,40000,"[65, 75)",0.0,559.0
2021-01-11,40000,"[75, 85)",0.0,987.0
2021-01-11,40000,"[85, 120)",0.0,0.0
2021-01-11,50000,"[0, 18)",0.0,0.0
2021-01-11,50000,"[18, 25)",0.0,0.0
2021-01-11,50000,"[25, 35)",20.0,19.0
2021-01-11,50000,"[35, 45)",26.0,54.0
2021-01-11,50000,"[45, 55)",0.0,0.0
2021-01-11,50000,"[55, 65)",0.0,0.0
2021-01-11,50000,"[65, 75)",0.0,0.0
2021-01-11,50000,"[75, 85)",0.0,0.0
2021-01-11,50000,"[85, 120)",0.0,0.0
2021-01-11,60000,"[0, 18)",0.0,0.0
2021-01-11,60000,"[18, 25)",0.0,0.0
2021-01-11,60000,"[25, 35)",0.0,0.0
2021-01-11,60000,"[35, 45)",50.0,43.0
2021-01-11,60000,"[45, 55)",0.0,0.0
2021-01-11,60000,"[55, 65)",0.0,0.0
2021-01-11,60000,"[65, 75)",0.0,0.0
2021-01-11,60000,"[75, 85)",0.0,0.0
2021-01-11,60000,"[85, 120)",0.0,0.0
2021-01-11,70000,"[0, 18)",0.0,0.0
2021-01-11,70000,"[18, 25)",0.0,138.0
2021-01-11,70000,"[25, 35)",40.0,384.0
2021-01-11,70000,"[35, 45)",89.0,497.0
2021-01-11,70000,"[45, 55)",155.0,540.0
2021-01-11,70000,"[55, 65)",253.0,743.0
2021-01-11,70000,"[65, 75)",83.0,110.0
2021-01-11,70000,"[75, 85)",31.0,3.0
2021-01-11,70000,"[85, 120)",63.0,138.0
2021-01-11,80000,"[0, 18)",0.0,0.0
2021-01-11,80000,"[18, 25)",0.0,0.0
2021-01-11,80000,"[25, 35)",0.0,0.0
2021-01-11,80000,"[35, 45)",0.0,0.0
2021-01-11,80000,"[45, 55)",0.0,0.0
2021-01-11,80000,"[55, 65)",0.0,0.0
2021-01-11,80000,"[65, 75)",0.0,0.0
2021-01-11,80000,"[75, 85)",0.0,0.0
2021-01-11,80000,"[85, 120)",0.0,0.0
2021-01-11,90000,"[0, 18)",0.0,0.0
2021-01-11,90000,"[18, 25)",0.0,52.0
2021-01-11,90000,"[25, 35)",80.0,125.0
2021-01-11,90000,"[35, 45)",0.0,46.0
2021-01-11,90000,"[45, 55)",145.0,257.0
2021-01-11,90000,"[55, 65)",139.0,169.0
2021-01-11,90000,"[65, 75)",148.0,144.0
2021-01-11,90000,"[75, 85)",0.0,0.0
2021-01-11,90000,"[85, 120)",0.0,0.0
2021-01-18,10000,"[0, 18)",0.0,0.0
2021-01-18,10000,"[18, 25)",305.0,270.0
2021-01-18,10000,"[25, 35)",1188.0,537.0
2021-01-18,10000,"[35, 45)",1240.0,520.0
2021-01-18,10000,"[45, 55)",1515.0,1041.0
2021-01-18,10000,"[55, 65)",1974.0,1128.0
2021-01-18,10000,"[65, 75)",925.0,312.0
2021-01-18,10000,"[75, 85)",1217.0,378.0
2021-01-18,10000,"[85, 120)",0.0,0.0
2021-01-18,20001,"[0, 18)",0.0,0.0
2021-01-18,20001,"[18, 25)",146.0,58.0
2021-01-18,20001,"[25, 35)",581.0,454.0
2021-01-18,20001,"[35, 45)",501.0,410.0
2021-01-18,20001,"[45, 55)",915.0,504.0
2021-01-18,20001,"[55, 65)",944.0,601.0
2021-01-18,20001,"[65, 75)",269.0,214.0
2021-01-18,20001,"[75, 85)",282.0,117.0
2021-01-18,20001,"[85, 120)",0.0,0.0
2021-01-18,20002,"[0, 18)",0.0,0.0
2021-01-18,20002,"[18, 25)",0.0,0.0
2021-01-18,20002,"[25, 35)",0.0,0.0
2021-01-18,20002,"[35, 45)",0.0,0.0
2021-01-18,20002,"[45, 55)",0.0,0.0
2021-01-18,20002,"[55, 65)",0.0,0.0
2021-01-18,20002,"[65, 75)",0.0,11.0
2021-01-18,20002,"[75, 85)",0.0,0.0
2021-01-18,20002,"[85, 120)",0.0,0.0
2021-01-18,21000,"[0, 18)",0.0,0.0
2021-01-18,21000,"[18, 25)",14.0,12.0
2021-01-18,21000,"[25, 35)",151.0,250.0
2021-01-18,21000,"[35, 45)",0.0,0.0
2021-01-18,21000,"[45, 55)",129.0,171.0
2021-01-18,21000,"[55, 65)",240.0,89.0
2021-01-18,21000,"[65, 75)",0.0,0.0
2021-01-18,21000,"[75, 85)",0.0,0.0
2021-01-18,21000,"[85, 120)",0.0,0.0
2021-01-18,30000,"[0, 18)",0.0,0.0
2021-01-18,30000,"[18, 25)",0.0,0.0
2021-01-18,30000,"[25, 35)",126.0,53.0
2021-01-18,30000,"[35, 45)",0.0,0.0
2021-01-18,30000,"[45, 55)",448.0,266.0
2021-01-18,30000,"[55, 65)",305.0,731.0
2021-01-18,30000,"[65, 75)",27.0,149.0
2021-01-18,30000,"[75, 85)",0.0,0.0
2021-01-18,30000,"[85, 120)",0.0,0.0
2021-01-18,40000,"[0, 18)",0.0,0.0
2021-01-18,40000,"[18, 25)",208.0,134.0
2021-01-18,40000,"[25, 35)",622.0,316.0
2021-01-18,40000,"[35, 45)",500.0,538.0
2021-01-18,40000,"[45, 55)",406.0,1430.0
2021-01-18,40000,"[55, 65)",1214.0,1045.0
2021-01-18,40000,"[65, 75)",559.0,555.0
2021-01-18,40000,"[75, 85)",987.0,133.0
2021-01-18,40000,"[85, 120)",0.0,58.0
2021-01-18,50000,"[0, 18)",0.0,0.0
2021-01-18,50000,"[18, 25)",0.0,0.0
2021-01-18,50000,"[25, 35)",39.0,17.0
2021-01-18,50000,"[35, 45)",80.0,14.0
2021-01-18,50000,"[45, 55)",0.0,0.0
2021-01-18,50000,"[55, 65)",0.0,0.0
2021-01-18,50000,"[65, 75)",0.0,0.0
2021-01-18,50000,"[75, 85)",0.0,0.0
2021-01-18,50000,"[85, 120)",0.0,0.0
2021-01-18,60000,"[0, 18)",0.0,0.0
2021-01-18,60000,"[18, 25)",0.0,0.0
2021-01-18,60000,"[25, 35)",0.0,0.0
2021-01-18,60000,"[35, 45)",93.0,45.0
2021-01-18,60000,"[45, 55)",0.0,0.0
2021-01-18,60000,"[55, 65)",0.0,0.0
2021-01-18,60000,"[65, 75)",0.0,0.0
2021-01-18,60000,"[75, 85)",0.0,0.0
2021-01-18,60000,"[85, 120)",0.0,0.0
2021-01-18,70000,"[0, 18)",0.0,0.0
2021-01-18,70000,"[18, 25)",138.0,151.0
2021-01-18,70000,"[25, 35)",424.0,248.0
2021-01-18,70000,"[35, 45)",586.0,361.0
2021-01-18,70000,"[45, 55)",695.0,511.0
2021-01-18,70000,"[55, 65)",996.0,458.0
2021-01-18,70000,"[65, 75)",193.0,461.0
2021-01-18,70000,"[75, 85)",34.0,1.0
2021-01-18,70000,"[85, 120)",201.0,4.0
2021-01-18,80000,"[0, 18)",0.0,0.0
2021-01-18,80000,"[18, 25)",0.0,0.0
2021-01-18,80000,"[25, 35)",0.0,0.0
2021-01-18,80000,"[35, 45)",0.0,0.0
2021-01-18,80000,"[45, 55)",0.0,0.0
2021-01-18,80000,"[55, 65)",0.0,0.0
2021-01-18,80000,"[65, 75)",0.0,0.0
2021-01-18,80000,"[75, 85)",0.0,0.0
2021-01-18,80000,"[85, 120)",0.0,0.0
2021-01-18,90000,"[0, 18)",0.0,0.0
2021-01-18,90000,"[18, 25)",52.0,33.0
2021-01-18,90000,"[25, 35)",205.0,212.0
2021-01-18,90000,"[35, 45)",46.0,49.0
2021-01-18,90000,"[45, 55)",402.0,217.0
2021-01-18,90000,"[55, 65)",308.0,186.0
2021-01-18,90000,"[65, 75)",292.0,48.0
2021-01-18,90000,"[75, 85)",0.0,0.0
2021-01-18,90000,"[85, 120)",0.0,0.0
2021-01-25,10000,"[0, 18)",0.0,0.0
2021-01-25,10000,"[18, 25)",575.0,151.0
2021-01-25,10000,"[25, 35)",1725.0,437.0
2021-01-25,10000,"[35, 45)",1760.0,376.0
2021-01-25,10000,"[45, 55)",2556.0,997.0
2021-01-25,10000,"[55, 65)",3102.0,891.0
2021-01-25,10000,"[65, 75)",1237.0,339.0
2021-01-25,10000,"[75, 85)",1595.0,136.0
2021-01-25,10000,"[85, 120)",0.0,0.0
2021-01-25,20001,"[0, 18)",0.0,0.0
2021-01-25,20001,"[18, 25)",204.0,25.0
2021-01-25,20001,"[25, 35)",1035.0,178.0
2021-01-25,20001,"[35, 45)",911.0,308.0
2021-01-25,20001,"[45, 55)",1419.0,823.0
2021-01-25,20001,"[55, 65)",1545.0,616.0
2021-01-25,20001,"[65, 75)",483.0,147.0
2021-01-25,20001,"[75, 85)",399.0,93.0
2021-01-25,20001,"[85, 120)",0.0,0.0
2021-01-25,20002,"[0, 18)",0.0,0.0
2021-01-25,20002,"[18, 25)",0.0,0.0
2021-01-25,20002,"[25, 35)",0.0,0.0
2021-01-25,20002,"[35, 45)",0.0,0.0
2021-01-25,20002,"[45, 55)",0.0,77.0
2021-01-25,20002,"[55, 65)",0.0,0.0
2021-01-25,20002,"[65, 75)",11.0,1.0
2021-01-25,20002,"[75, 85)",0.0,0.0
2021-01-25,20002,"[85, 120)",0.0,0.0
2021-01-25,21000,"[0, 18)",0.0,0.0
2021-01-25,21000,"[18, 25)",26.0,8.0
2021-01-25,21000,"[25, 35)",401.0,149.0
2021-01-25,21000,"[35, 45)",0.0,0.0
2021-01-25,21000,"[45, 55)",300.0,139.0
2021-01-25,21000,"[55, 65)",329.0,94.0
2021-01-25,21000,"[65, 75)",0.0,0.0
2021-01-25,21000,"[75, 85)",0.0,0.0
2021-01-25,21000,"[85, 120)",0.0,0.0
2021-01-25,30000,"[0, 18)",0.0,0.0
2021-01-25,30000,"[18, 25)",0.0,0.0
2021-01-25,30000,"[25, 35)",179.0,63.0
2021-01-25,30000,"[35, 45)",0.0,0.0
2021-01-25,30000,"[45, 55)",714.0,82.0
2021-01-25,30000,"[55, 65)",1036.0,352.0
2021-01-25,30000,"[65, 75)",176.0,1.0
2021-01-25,30000,"[75, 85)",0.0,0.0
2021-01-25,30000,"[85, 120)",0.0,0.0
2021-01-25,40000,"[0, 18)",0.0,0.0
2021-01-25,40000,"[18, 25)",342.0,51.0
2021-01-25,40000,"[25, 35)",938.0,225.0
2021-01-25,40000,"[35, 45)",1038.0,229.0
2021-01-25,40000,"[45, 55)",1836.0,628.0
2021-01-25,40000,"[55, 65)",2259.0,672.0
2021-01-25,40000,"[65, 75)",1114.0,281.0
2021-01-25,40000,"[75, 85)",1120.0,23.0
2021-01-25,40000,"[85, 120)",58.0,2125.0
2021-01-25,50000,"[0, 18)",0.0,0.0
2021-01-25,50000,"[18, 25)",0.0,0.0
2021-01-25,50000,"[25, 35)",56.0,20.0
2021-01-25,50000,"[35, 45)",94.0,26.0
2021-01-25,50000,"[45, 55)",0.0,716.0
2021-01-25,50000,"[55, 65)",0.0,0.0
2021-01-25,50000,"[65, 75)",0.0,0.0
2021-01-25,50000,"[75, 85)",0.0,0.0
2021-01-25,50000,"[85, 120)",0.0,0.0
2021-01-25,60000,"[0, 18)",0.0,0.0
2021-01-25,60000,"[18, 25)",0.0,0.0
2021-01-25,60000,"[25, 35)",0.0,0.0
2021-01-25,60000,"[35, 45)",138.0,80.0
2021-01-25,60000,"[45, 55)",0.0,49.0
2021-01-25,60000,"[55, 65)",0.0,0.0
2021-01-25,60000,"[65, 75)",0.0,0.0
2021-01-25,60000,"[75, 85)",0.0,0.0
2021-01-25,60000,"[85, 120)",0.0,0.0
2021-01-25,70000,"[0, 18)",0.0,0.0
2021-01-25,70000,"[18, 25)",289.0,21.0
2021-01-25,70000,"[25, 35)",672.0,77.0
2021-01-25,70000,"[35, 45)",947.0,391.0
2021-01-25,70000,"[45, 55)",1206.0,529.0
2021-01-25,70000,"[55, 65)",1454.0,117.0
2021-01-25,70000,"[65, 75)",654.0,103.0
2021-01-25,70000,"[75, 85)",35.0,1.0
2021-01-25,70000,"[85, 120)",205.0,2.0
2021-01-25,80000,"[0, 18)",0.0,0.0
2021-01-25,80000,"[18, 25)",0.0,0.0
2021-01-25,80000,"[25, 35)",0.0,0.0
2021-01-25,80000,"[35, 45)",0.0,0.0
2021-01-25,80000,"[45, 55)",0.0,0.0
2021-01-25,80000,"[55, 65)",0.0,0.0
2021-01-25,80000,"[65, 75)",0.0,0.0
2021-01-25,80000,"[75, 85)",0.0,0.0
2021-01-25,80000,"[85, 120)",0.0,0.0
2021-01-25,90000,"[0, 18)",0.0,0.0
2021-01-25,90000,"[18, 25)",85.0,37.0
2021-01-25,90000,"[25, 35)",417.0,153.0
2021-01-25,90000,"[35, 45)",95.0,588.0
2021-01-25,90000,"[45, 55)",619.0,251.0
2021-01-25,90000,"[55, 65)",494.0,192.0
2021-01-25,90000,"[65, 75)",340.0,65.0
2021-01-25,90000,"[75, 85)",0.0,0.0
2021-01-25,90000,"[85, 120)",0.0,0.0
2021-02-01,10000,"[0, 18)",0.0,0.0
2021-02-01,10000,"[18, 25)",726.0,37.0
2021-02-01,10000,"[25, 35)",2162.0,197.0
2021-02-01,10000,"[35, 45)",2136.0,216.0
2021-02-01,10000,"[45, 55)",3553.0,419.0
2021-02-01,10000,"[55, 65)",3993.0,617.0
2021-02-01,10000,"[65, 75)",1576.0,148.0
2021-02-01,10000,"[75, 85)",1731.0,20.0
2021-02-01,10000,"[85, 120)",0.0,0.0
2021-02-01,20001,"[0, 18)",0.0,0.0
2021-02-01,20001,"[18, 25)",229.0,23.0
2021-02-01,20001,"[25, 35)",1213.0,85.0
2021-02-01,20001,"[35, 45)",1219.0,145.0
2021-02-01,20001,"[45, 55)",2242.0,368.0
2021-02-01,20001,"[55, 65)",2161.0,439.0
2021-02-01,20001,"[65, 75)",630.0,89.0
2021-02-01,20001,"[75, 85)",492.0,40.0
2021-02-01,20001,"[85, 120)",0.0,0.0
2021-02-01,20002,"[0, 18)",0.0,0.0
2021-02-01,20002,"[18, 25)",0.0,0.0
2021-02-01,20002,"[25, 35)",0.0,0.0
2021-02-01,20002,"[35, 45)",0.0,0.0
2021-02-01,20002,"[45, 55)",77.0,16.0
2021-02-01,20002,"[55, 65)",0.0,0.0
2021-02-01,20002,"[65, 75)",12.0,4.0
2021-02-01,20002,"[75, 85)",0.0,0.0
2021-02-01,20002,"[85, 120)",0.0,0.0
2021-02-01,21000,"[0, 18)",0.0,0.0
2021-02-01,21000,"[18, 25)",34.0,5.0
2021-02-01,21000,"[25, 35)",550.0,124.0
2021-02-01,21000,"[35, 45)",0.0,0.0
2021-02-01,21000,"[45, 55)",439.0,180.0
2021-02-01,21000,"[55, 65)",423.0,297.0
2021-02-01,21000,"[65, 75)",0.0,0.0
2021-02-01,21000,"[75, 85)",0.0,0.0
2021-02-01,21000,"[85, 120)",0.0,0.0
2021-02-01,30000,"[0, 18)",0.0,0.0
2021-02-01,30000,"[18, 25)",0.0,0.0
2021-02-01,30000,"[25, 35)",242.0,15.0
2021-02-01,30000,"[35, 45)",0.0,0.0
