date,age,dose,CUMULATIVE,INCIDENCE
2021-10-04,"[12, 18)",A,624221.0,6381.0
2021-10-04,"[12, 18)",B,588680.0,10447.0
2021-10-04,"[12, 18)",C,6648.0,124.0
2021-10-04,"[12, 18)",E,84.0,39.0
2021-10-04,"[18, 25)",A,673664.0,3835.0
2021-10-04,"[18, 25)",B,647859.0,5553.0
2021-10-04,"[18, 25)",C,57654.0,633.0
2021-10-04,"[18, 25)",E,621.0,259.0
2021-10-04,"[25, 35)",A,1135956.0,4204.0
2021-10-04,"[25, 35)",B,1104778.0,6007.0
2021-10-04,"[25, 35)",C,34447.0,890.0
2021-10-04,"[25, 35)",E,5015.0,1075.0
2021-10-04,"[35, 45)",A,1173608.0,2510.0
2021-10-04,"[35, 45)",B,1152706.0,3833.0
2021-10-04,"[35, 45)",C,70929.0,774.0
2021-10-04,"[35, 45)",E,12455.0,1993.0
2021-10-04,"[45, 55)",A,1237578.0,1325.0
2021-10-04,"[45, 55)",B,1225008.0,2071.0
2021-10-04,"[45, 55)",C,121755.0,718.0
2021-10-04,"[45, 55)",E,26489.0,3556.0
2021-10-04,"[55, 65)",A,1360845.0,828.0
2021-10-04,"[55, 65)",B,1352079.0,1123.0
2021-10-04,"[55, 65)",C,44997.0,391.0
2021-10-04,"[55, 65)",E,51011.0,7184.0
2021-10-04,"[65, 75)",A,1095480.0,456.0
2021-10-04,"[65, 75)",B,1089012.0,616.0
2021-10-04,"[65, 75)",C,16564.0,203.0
2021-10-04,"[65, 75)",E,67558.0,16131.0
2021-10-04,"[75, 85)",A,646842.0,258.0
2021-10-04,"[75, 85)",B,641265.0,325.0
2021-10-04,"[75, 85)",C,11697.0,86.0
2021-10-04,"[75, 85)",E,60806.0,33600.0
2021-10-04,"[85, 120)",A,290341.0,210.0
2021-10-04,"[85, 120)",B,284104.0,306.0
2021-10-04,"[85, 120)",C,12014.0,34.0
2021-10-04,"[85, 120)",E,74752.0,77461.0
2021-10-11,"[0, 12)",A,0.0,0.0
2021-10-11,"[0, 12)",B,0.0,0.0
2021-10-11,"[0, 12)",C,0.0,0.0
2021-10-11,"[0, 12)",E,0.0,0.0
2021-10-11,"[12, 18)",A,630602.0,5969.0
2021-10-11,"[12, 18)",B,599127.0,7400.0
2021-10-11,"[12, 18)",C,6772.0,67.0
2021-10-11,"[12, 18)",E,123.0,17.0
2021-10-11,"[18, 25)",A,677499.0,3443.0
2021-10-11,"[18, 25)",B,653412.0,4585.0
2021-10-11,"[18, 25)",C,58287.0,561.0
2021-10-11,"[18, 25)",E,880.0,150.0
2021-10-11,"[25, 35)",A,1140160.0,4112.0
2021-10-11,"[25, 35)",B,1110785.0,5322.0
2021-10-11,"[25, 35)",C,35337.0,836.0
2021-10-11,"[25, 35)",E,6090.0,717.0
2021-10-11,"[35, 45)",A,1176118.0,2619.0
2021-10-11,"[35, 45)",B,1156539.0,3404.0
2021-10-11,"[35, 45)",C,71703.0,741.0
2021-10-11,"[35, 45)",E,14448.0,1295.0
2021-10-11,"[45, 55)",A,1238903.0,1414.0
2021-10-11,"[45, 55)",B,1227079.0,1930.0
2021-10-11,"[45, 55)",C,122473.0,599.0
2021-10-11,"[45, 55)",E,30045.0,2202.0
2021-10-11,"[55, 65)",A,1361673.0,820.0
2021-10-11,"[55, 65)",B,1353202.0,1117.0
2021-10-11,"[55, 65)",C,45388.0,399.0
2021-10-11,"[55, 65)",E,58195.0,6098.0
2021-10-11,"[65, 75)",A,1095936.0,482.0
2021-10-11,"[65, 75)",B,1089628.0,604.0
2021-10-11,"[65, 75)",C,16767.0,139.0
2021-10-11,"[65, 75)",E,83689.0,28081.0
2021-10-11,"[75, 85)",A,647100.0,301.0
2021-10-11,"[75, 85)",B,641590.0,384.0
2021-10-11,"[75, 85)",C,11783.0,53.0
2021-10-11,"[75, 85)",E,94406.0,31912.0
2021-10-11,"[85, 120)",A,290551.0,199.0
2021-10-11,"[85, 120)",B,284410.0,273.0
2021-10-11,"[85, 120)",C,12048.0,18.0
2021-10-11,"[85, 120)",E,152213.0,32865.0
2021-10-18,"[0, 12)",A,0.0,0.0
2021-10-18,"[0, 12)",B,0.0,0.0
2021-10-18,"[0, 12)",C,0.0,0.0
2021-10-18,"[0, 12)",E,0.0,0.0
2021-10-18,"[12, 18)",A,636571.0,8213.0
2021-10-18,"[12, 18)",B,606527.0,8167.0
2021-10-18,"[12, 18)",C,6839.0,87.0
2021-10-18,"[12, 18)",E,140.0,58.0
2021-10-18,"[18, 25)",A,680942.0,3664.0
2021-10-18,"[18, 25)",B,657997.0,4980.0
2021-10-18,"[18, 25)",C,58848.0,616.0
2021-10-18,"[18, 25)",E,1030.0,317.0
2021-10-18,"[25, 35)",A,1144272.0,4814.0
2021-10-18,"[25, 35)",B,1116107.0,5635.0
2021-10-18,"[25, 35)",C,36173.0,877.0
2021-10-18,"[25, 35)",E,6807.0,919.0
2021-10-18,"[35, 45)",A,1178737.0,3053.0
2021-10-18,"[35, 45)",B,1159943.0,3477.0
2021-10-18,"[35, 45)",C,72444.0,906.0
2021-10-18,"[35, 45)",E,15743.0,1560.0
2021-10-18,"[45, 55)",A,1240317.0,1655.0
2021-10-18,"[45, 55)",B,1229009.0,1832.0
2021-10-18,"[45, 55)",C,123072.0,795.0
2021-10-18,"[45, 55)",E,32247.0,2934.0
2021-10-18,"[55, 65)",A,1362493.0,1056.0
2021-10-18,"[55, 65)",B,1354319.0,1156.0
2021-10-18,"[55, 65)",C,45787.0,439.0
2021-10-18,"[55, 65)",E,64293.0,7747.0
2021-10-18,"[65, 75)",A,1096418.0,613.0
2021-10-18,"[65, 75)",B,1090232.0,618.0
2021-10-18,"[65, 75)",C,16906.0,167.0
2021-10-18,"[65, 75)",E,111770.0,36987.0
2021-10-18,"[75, 85)",A,647401.0,354.0
2021-10-18,"[75, 85)",B,641974.0,325.0
2021-10-18,"[75, 85)",C,11836.0,86.0
2021-10-18,"[75, 85)",E,126318.0,38650.0
2021-10-18,"[85, 120)",A,290750.0,260.0
2021-10-18,"[85, 120)",B,284683.0,214.0
2021-10-18,"[85, 120)",C,12066.0,23.0
2021-10-18,"[85, 120)",E,185078.0,24553.0
2021-10-25,"[0, 12)",A,0.0,0.0
2021-10-25,"[0, 12)",B,0.0,0.0
2021-10-25,"[0, 12)",C,0.0,0.0
2021-10-25,"[0, 12)",E,0.0,0.0
2021-10-25,"[12, 18)",A,644784.0,6889.0
2021-10-25,"[12, 18)",B,614694.0,5164.0
2021-10-25,"[12, 18)",C,6926.0,91.0
2021-10-25,"[12, 18)",E,198.0,30.0
2021-10-25,"[18, 25)",A,684606.0,3596.0
2021-10-25,"[18, 25)",B,662977.0,3643.0
2021-10-25,"[18, 25)",C,59464.0,650.0
2021-10-25,"[18, 25)",E,1347.0,227.0
2021-10-25,"[25, 35)",A,1149086.0,4632.0
2021-10-25,"[25, 35)",B,1121742.0,4208.0
2021-10-25,"[25, 35)",C,37050.0,921.0
2021-10-25,"[25, 35)",E,7726.0,769.0
2021-10-25,"[35, 45)",A,1181790.0,2726.0
2021-10-25,"[35, 45)",B,1163420.0,2504.0
2021-10-25,"[35, 45)",C,73350.0,917.0
2021-10-25,"[35, 45)",E,17303.0,986.0
2021-10-25,"[45, 55)",A,1241972.0,1568.0
2021-10-25,"[45, 55)",B,1230841.0,1354.0
2021-10-25,"[45, 55)",C,123867.0,732.0
2021-10-25,"[45, 55)",E,35181.0,1761.0
2021-10-25,"[55, 65)",A,1363549.0,898.0
2021-10-25,"[55, 65)",B,1355475.0,864.0
2021-10-25,"[55, 65)",C,46226.0,418.0
2021-10-25,"[55, 65)",E,72040.0,5395.0
2021-10-25,"[65, 75)",A,1097031.0,530.0
2021-10-25,"[65, 75)",B,1090850.0,456.0
2021-10-25,"[65, 75)",C,17073.0,170.0
2021-10-25,"[65, 75)",E,148757.0,38831.0
2021-10-25,"[75, 85)",A,647755.0,252.0
2021-10-25,"[75, 85)",B,642299.0,236.0
2021-10-25,"[75, 85)",C,11922.0,53.0
2021-10-25,"[75, 85)",E,164968.0,29188.0
2021-10-25,"[85, 120)",A,291010.0,143.0
2021-10-25,"[85, 120)",B,284897.0,125.0
2021-10-25,"[85, 120)",C,12089.0,34.0
2021-10-25,"[85, 120)",E,209631.0,9350.0
2021-11-01,"[0, 12)",A,0.0,0.0
2021-11-01,"[0, 12)",B,0.0,0.0
2021-11-01,"[0, 12)",C,0.0,0.0
2021-11-01,"[0, 12)",E,0.0,0.0
2021-11-01,"[12, 18)",A,651673.0,6669.0
2021-11-01,"[12, 18)",B,619858.0,6510.0
2021-11-01,"[12, 18)",C,7017.0,61.0
2021-11-01,"[12, 18)",E,228.0,75.0
2021-11-01,"[18, 25)",A,688202.0,3243.0
2021-11-01,"[18, 25)",B,666620.0,3587.0
2021-11-01,"[18, 25)",C,60114.0,596.0
2021-11-01,"[18, 25)",E,1574.0,380.0
2021-11-01,"[25, 35)",A,1153718.0,4312.0
2021-11-01,"[25, 35)",B,1125950.0,4251.0
2021-11-01,"[25, 35)",C,37971.0,888.0
2021-11-01,"[25, 35)",E,8495.0,1513.0
2021-11-01,"[35, 45)",A,1184516.0,2740.0
2021-11-01,"[35, 45)",B,1165924.0,2624.0
2021-11-01,"[35, 45)",C,74267.0,740.0
2021-11-01,"[35, 45)",E,18289.0,2069.0
2021-11-01,"[45, 55)",A,1243540.0,1432.0
2021-11-01,"[45, 55)",B,1232195.0,1459.0
2021-11-01,"[45, 55)",C,124599.0,630.0
2021-11-01,"[45, 55)",E,36942.0,2959.0
2021-11-01,"[55, 65)",A,1364447.0,864.0
2021-11-01,"[55, 65)",B,1356339.0,890.0
2021-11-01,"[55, 65)",C,46644.0,324.0
2021-11-01,"[55, 65)",E,77435.0,7278.0
2021-11-01,"[65, 75)",A,1097561.0,517.0
2021-11-01,"[65, 75)",B,1091306.0,511.0
2021-11-01,"[65, 75)",C,17243.0,119.0
2021-11-01,"[65, 75)",E,187588.0,50623.0
2021-11-01,"[75, 85)",A,648007.0,258.0
2021-11-01,"[75, 85)",B,642535.0,250.0
2021-11-01,"[75, 85)",C,11975.0,70.0
2021-11-01,"[75, 85)",E,194156.0,40263.0
2021-11-01,"[85, 120)",A,291153.0,166.0
2021-11-01,"[85, 120)",B,285022.0,146.0
2021-11-01,"[85, 120)",C,12123.0,12.0
2021-11-01,"[85, 120)",E,218981.0,9693.0
2021-11-08,"[0, 12)",A,0.0,0.0
2021-11-08,"[0, 12)",B,0.0,0.0
2021-11-08,"[0, 12)",C,0.0,0.0
2021-11-08,"[0, 12)",E,0.0,0.0
2021-11-08,"[12, 18)",A,658342.0,8419.0
2021-11-08,"[12, 18)",B,626368.0,8637.0
2021-11-08,"[12, 18)",C,7078.0,47.0
2021-11-08,"[12, 18)",E,303.0,104.0
2021-11-08,"[18, 25)",A,691445.0,4139.0
2021-11-08,"[18, 25)",B,670207.0,4548.0
2021-11-08,"[18, 25)",C,60710.0,302.0
2021-11-08,"[18, 25)",E,1954.0,2927.0
2021-11-08,"[25, 35)",A,1158030.0,5542.0
2021-11-08,"[25, 35)",B,1130201.0,5586.0
2021-11-08,"[25, 35)",C,38859.0,464.0
2021-11-08,"[25, 35)",E,10008.0,8571.0
2021-11-08,"[35, 45)",A,1187256.0,3573.0
2021-11-08,"[35, 45)",B,1168548.0,3550.0
2021-11-08,"[35, 45)",C,75007.0,485.0
2021-11-08,"[35, 45)",E,20358.0,9739.0
2021-11-08,"[45, 55)",A,1244972.0,2020.0
2021-11-08,"[45, 55)",B,1233654.0,1886.0
2021-11-08,"[45, 55)",C,125229.0,480.0
2021-11-08,"[45, 55)",E,39901.0,12550.0
2021-11-08,"[55, 65)",A,1365311.0,1208.0
2021-11-08,"[55, 65)",B,1357229.0,1172.0
2021-11-08,"[55, 65)",C,46968.0,222.0
2021-11-08,"[55, 65)",E,84713.0,21461.0
2021-11-08,"[65, 75)",A,1098078.0,737.0
2021-11-08,"[65, 75)",B,1091817.0,673.0
2021-11-08,"[65, 75)",C,17362.0,73.0
2021-11-08,"[65, 75)",E,238211.0,102348.0
2021-11-08,"[75, 85)",A,648265.0,355.0
2021-11-08,"[75, 85)",B,642785.0,353.0
2021-11-08,"[75, 85)",C,12045.0,39.0
2021-11-08,"[75, 85)",E,234419.0,98369.0
2021-11-08,"[85, 120)",A,291319.0,205.0
2021-11-08,"[85, 120)",B,285168.0,224.0
2021-11-08,"[85, 120)",C,12135.0,11.0
2021-11-08,"[85, 120)",E,228674.0,10839.0
2021-11-15,"[0, 12)",A,0.0,0.0
2021-11-15,"[0, 12)",B,0.0,0.0
2021-11-15,"[0, 12)",C,0.0,0.0
2021-11-15,"[0, 12)",E,0.0,0.0
2021-11-15,"[12, 18)",A,666761.0,7038.0
2021-11-15,"[12, 18)",B,635005.0,7809.0
2021-11-15,"[12, 18)",C,7125.0,45.0
2021-11-15,"[12, 18)",E,407.0,491.0
2021-11-15,"[18, 25)",A,695584.0,3345.0
2021-11-15,"[18, 25)",B,674755.0,3985.0
2021-11-15,"[18, 25)",C,61012.0,257.0
2021-11-15,"[18, 25)",E,4881.0,15666.0
2021-11-15,"[25, 35)",A,1163572.0,4860.0
2021-11-15,"[25, 35)",B,1135787.0,5160.0
2021-11-15,"[25, 35)",C,39323.0,422.0
2021-11-15,"[25, 35)",E,18579.0,33997.0
2021-11-15,"[35, 45)",A,1190829.0,3263.0
2021-11-15,"[35, 45)",B,1172098.0,3241.0
2021-11-15,"[35, 45)",C,75492.0,447.0
2021-11-15,"[35, 45)",E,30097.0,38403.0
2021-11-15,"[45, 55)",A,1246992.0,1856.0
2021-11-15,"[45, 55)",B,1235540.0,1831.0
2021-11-15,"[45, 55)",C,125709.0,335.0
2021-11-15,"[45, 55)",E,52451.0,48249.0
2021-11-15,"[55, 65)",A,1366519.0,1116.0
2021-11-15,"[55, 65)",B,1358401.0,1109.0
2021-11-15,"[55, 65)",C,47190.0,158.0
2021-11-15,"[55, 65)",E,106174.0,64089.0
2021-11-15,"[65, 75)",A,1098815.0,666.0
2021-11-15,"[65, 75)",B,1092490.0,621.0
2021-11-15,"[65, 75)",C,17435.0,49.0
2021-11-15,"[65, 75)",E,340559.0,131625.0
2021-11-15,"[75, 85)",A,648620.0,407.0
2021-11-15,"[75, 85)",B,643138.0,329.0
2021-11-15,"[75, 85)",C,12084.0,14.0
2021-11-15,"[75, 85)",E,332788.0,117236.0
2021-11-15,"[85, 120)",A,291524.0,213.0
2021-11-15,"[85, 120)",B,285392.0,200.0
2021-11-15,"[85, 120)",C,12146.0,18.0
2021-11-15,"[85, 120)",E,239513.0,7402.0
2021-11-22,"[0, 12)",A,0.0,0.0
2021-11-22,"[0, 12)",B,0.0,0.0
2021-11-22,"[0, 12)",C,0.0,0.0
2021-11-22,"[0, 12)",E,0.0,0.0
2021-11-22,"[12, 18)",A,673799.0,4944.0
2021-11-22,"[12, 18)",B,642814.0,7140.0
2021-11-22,"[12, 18)",C,7170.0,17.0
2021-11-22,"[12, 18)",E,898.0,1501.0
2021-11-22,"[18, 25)",A,698929.0,2238.0
2021-11-22,"[18, 25)",B,678740.0,3502.0
2021-11-22,"[18, 25)",C,61269.0,161.0
2021-11-22,"[18, 25)",E,20547.0,25332.0
2021-11-22,"[25, 35)",A,1168432.0,3350.0
2021-11-22,"[25, 35)",B,1140947.0,4638.0
2021-11-22,"[25, 35)",C,39745.0,274.0
2021-11-22,"[25, 35)",E,52576.0,44541.0
2021-11-22,"[35, 45)",A,1194092.0,2295.0
2021-11-22,"[35, 45)",B,1175339.0,2910.0
2021-11-22,"[35, 45)",C,75939.0,243.0
2021-11-22,"[35, 45)",E,68500.0,54251.0
2021-11-22,"[45, 55)",A,1248848.0,1395.0
2021-11-22,"[45, 55)",B,1237371.0,1658.0
2021-11-22,"[45, 55)",C,126044.0,205.0
2021-11-22,"[45, 55)",E,100700.0,84914.0
2021-11-22,"[55, 65)",A,1367635.0,903.0
2021-11-22,"[55, 65)",B,1359510.0,954.0
2021-11-22,"[55, 65)",C,47348.0,96.0
2021-11-22,"[55, 65)",E,170263.0,123702.0
2021-11-22,"[65, 75)",A,1099481.0,534.0
2021-11-22,"[65, 75)",B,1093111.0,587.0
2021-11-22,"[65, 75)",C,17484.0,44.0
2021-11-22,"[65, 75)",E,472184.0,151321.0
2021-11-22,"[75, 85)",A,649027.0,321.0
2021-11-22,"[75, 85)",B,643467.0,288.0
2021-11-22,"[75, 85)",C,12098.0,4.0
2021-11-22,"[75, 85)",E,450024.0,75794.0
2021-11-22,"[85, 120)",A,291737.0,207.0
2021-11-22,"[85, 120)",B,285592.0,166.0
2021-11-22,"[85, 120)",C,12164.0,3.0
2021-11-22,"[85, 120)",E,246915.0,5569.0
2021-11-29,"[0, 12)",A,0.0,0.0
2021-11-29,"[0, 12)",B,0.0,0.0
2021-11-29,"[0, 12)",C,0.0,0.0
2021-11-29,"[0, 12)",E,0.0,0.0
2021-11-29,"[12, 18)",A,678743.0,3194.0
2021-11-29,"[12, 18)",B,649954.0,6982.0
2021-11-29,"[12, 18)",C,7187.0,11.0
2021-11-29,"[12, 18)",E,2399.0,1668.0
2021-11-29,"[18, 25)",A,701167.0,1891.0
2021-11-29,"[18, 25)",B,682242.0,3611.0
2021-11-29,"[18, 25)",C,61430.0,115.0
2021-11-29,"[18, 25)",E,45879.0,24095.0
2021-11-29,"[25, 35)",A,1171782.0,2793.0
2021-11-29,"[25, 35)",B,1145585.0,4832.0
2021-11-29,"[25, 35)",C,40019.0,221.0
2021-11-29,"[25, 35)",E,97117.0,32577.0
2021-11-29,"[35, 45)",A,1196387.0,1784.0
2021-11-29,"[35, 45)",B,1178249.0,3189.0
2021-11-29,"[35, 45)",C,76182.0,186.0
2021-11-29,"[35, 45)",E,122751.0,51683.0
2021-11-29,"[45, 55)",A,1250243.0,1226.0
2021-11-29,"[45, 55)",B,1239029.0,1890.0
2021-11-29,"[45, 55)",C,126249.0,116.0
2021-11-29,"[45, 55)",E,185614.0,109825.0
2021-11-29,"[55, 65)",A,1368538.0,780.0
2021-11-29,"[55, 65)",B,1360464.0,1095.0
2021-11-29,"[55, 65)",C,47444.0,45.0
2021-11-29,"[55, 65)",E,293965.0,172405.0
2021-11-29,"[65, 75)",A,1100015.0,414.0
2021-11-29,"[65, 75)",B,1093698.0,669.0
2021-11-29,"[65, 75)",C,17528.0,13.0
2021-11-29,"[65, 75)",E,623505.0,167508.0
2021-11-29,"[75, 85)",A,649348.0,312.0
2021-11-29,"[75, 85)",B,643755.0,308.0
2021-11-29,"[75, 85)",C,12102.0,3.0
2021-11-29,"[75, 85)",E,525818.0,37439.0
2021-11-29,"[85, 120)",A,291944.0,150.0
2021-11-29,"[85, 120)",B,285758.0,186.0
2021-11-29,"[85, 120)",C,12167.0,5.0
2021-11-29,"[85, 120)",E,252484.0,4170.0
2021-12-06,"[0, 12)",A,0.0,0.0
2021-12-06,"[0, 12)",B,0.0,0.0
2021-12-06,"[0, 12)",C,0.0,0.0
2021-12-06,"[0, 12)",E,0.0,0.0
2021-12-06,"[12, 18)",A,681937.0,3587.0
2021-12-06,"[12, 18)",B,656936.0,6339.0
2021-12-06,"[12, 18)",C,7198.0,35.0
2021-12-06,"[12, 18)",E,4067.0,2639.0
2021-12-06,"[18, 25)",A,703058.0,2063.0
2021-12-06,"[18, 25)",B,685853.0,3463.0
2021-12-06,"[18, 25)",C,61545.0,142.0
2021-12-06,"[18, 25)",E,69974.0,28070.0
2021-12-06,"[25, 35)",A,1174575.0,3084.0
2021-12-06,"[25, 35)",B,1150417.0,4829.0
2021-12-06,"[25, 35)",C,40240.0,246.0
2021-12-06,"[25, 35)",E,129694.0,38400.0
2021-12-06,"[35, 45)",A,1198171.0,1843.0
2021-12-06,"[35, 45)",B,1181438.0,3268.0
2021-12-06,"[35, 45)",C,76368.0,225.0
2021-12-06,"[35, 45)",E,174434.0,71838.0
2021-12-06,"[45, 55)",A,1251469.0,1291.0
2021-12-06,"[45, 55)",B,1240919.0,1809.0
2021-12-06,"[45, 55)",C,126365.0,135.0
2021-12-06,"[45, 55)",E,295439.0,157728.0
2021-12-06,"[55, 65)",A,1369318.0,795.0
2021-12-06,"[55, 65)",B,1361559.0,1169.0
2021-12-06,"[55, 65)",C,47489.0,69.0
2021-12-06,"[55, 65)",E,466370.0,232061.0
2021-12-06,"[65, 75)",A,1100429.0,499.0
2021-12-06,"[65, 75)",B,1094367.0,644.0
2021-12-06,"[65, 75)",C,17541.0,28.0
2021-12-06,"[65, 75)",E,791013.0,133842.0
2021-12-06,"[75, 85)",A,649660.0,255.0
2021-12-06,"[75, 85)",B,644063.0,396.0
2021-12-06,"[75, 85)",C,12105.0,12.0
2021-12-06,"[75, 85)",E,563257.0,24467.0
2021-12-06,"[85, 120)",A,292094.0,151.0
2021-12-06,"[85, 120)",B,285944.0,233.0
2021-12-06,"[85, 120)",C,12172.0,2.0
2021-12-06,"[85, 120)",E,256654.0,3446.0
2021-12-13,"[0, 12)",A,0.0,0.0
2021-12-13,"[0, 12)",B,0.0,0.0
2021-12-13,"[0, 12)",C,0.0,0.0
2021-12-13,"[0, 12)",E,0.0,0.0
2021-12-13,"[12, 18)",A,685524.0,4298.0
2021-12-13,"[12, 18)",B,663275.0,6312.0
2021-12-13,"[12, 18)",C,7233.0,14.0
2021-12-13,"[12, 18)",E,6706.0,3806.0
2021-12-13,"[18, 25)",A,705121.0,1467.0
2021-12-13,"[18, 25)",B,689316.0,2406.0
2021-12-13,"[18, 25)",C,61687.0,55.0
2021-12-13,"[18, 25)",E,98044.0,31983.0
2021-12-13,"[25, 35)",A,1177659.0,1900.0
2021-12-13,"[25, 35)",B,1155246.0,3437.0
2021-12-13,"[25, 35)",C,40486.0,96.0
2021-12-13,"[25, 35)",E,168094.0,65527.0
2021-12-13,"[35, 45)",A,1200014.0,1132.0
2021-12-13,"[35, 45)",B,1184706.0,2199.0
2021-12-13,"[35, 45)",C,76593.0,79.0
2021-12-13,"[35, 45)",E,246272.0,107520.0
2021-12-13,"[45, 55)",A,1252760.0,795.0
2021-12-13,"[45, 55)",B,1242728.0,1317.0
2021-12-13,"[45, 55)",C,126500.0,60.0
2021-12-13,"[45, 55)",E,453167.0,151889.0
2021-12-13,"[55, 65)",A,1370113.0,522.0
2021-12-13,"[55, 65)",B,1362728.0,833.0
2021-12-13,"[55, 65)",C,47558.0,34.0
2021-12-13,"[55, 65)",E,698431.0,186400.0
2021-12-13,"[65, 75)",A,1100928.0,342.0
2021-12-13,"[65, 75)",B,1095011.0,500.0
2021-12-13,"[65, 75)",C,17569.0,9.0
2021-12-13,"[65, 75)",E,924855.0,57890.0
2021-12-13,"[75, 85)",A,649915.0,196.0
2021-12-13,"[75, 85)",B,644459.0,290.0
2021-12-13,"[75, 85)",C,12117.0,2.0
2021-12-13,"[75, 85)",E,587724.0,10357.0
2021-12-13,"[85, 120)",A,292245.0,104.0
2021-12-13,"[85, 120)",B,286177.0,168.0
2021-12-13,"[85, 120)",C,12174.0,3.0
2021-12-13,"[85, 120)",E,260100.0,1835.0
2021-12-20,"[0, 12)",A,0.0,0.0
2021-12-20,"[0, 12)",B,0.0,0.0
2021-12-20,"[0, 12)",C,0.0,0.0
2021-12-20,"[0, 12)",E,0.0,0.0
2021-12-20,"[12, 18)",A,689822.0,2420.0
2021-12-20,"[12, 18)",B,669587.0,1727.0
2021-12-20,"[12, 18)",C,7247.0,16.0
2021-12-20,"[12, 18)",E,10512.0,2648.0
2021-12-20,"[18, 25)",A,706588.0,782.0
2021-12-20,"[18, 25)",B,691722.0,911.0
2021-12-20,"[18, 25)",C,61742.0,28.0
2021-12-20,"[18, 25)",E,130027.0,21830.0
2021-12-20,"[25, 35)",A,1179559.0,1151.0
2021-12-20,"[25, 35)",B,1158683.0,1459.0
2021-12-20,"[25, 35)",C,40582.0,73.0
2021-12-20,"[25, 35)",E,233621.0,46269.0
2021-12-20,"[35, 45)",A,1201146.0,754.0
2021-12-20,"[35, 45)",B,1186905.0,878.0
2021-12-20,"[35, 45)",C,76672.0,72.0
2021-12-20,"[35, 45)",E,353792.0,57522.0
2021-12-20,"[45, 55)",A,1253555.0,478.0
2021-12-20,"[45, 55)",B,1244045.0,558.0
2021-12-20,"[45, 55)",C,126560.0,51.0
2021-12-20,"[45, 55)",E,605056.0,82701.0
2021-12-20,"[55, 65)",A,1370635.0,302.0
2021-12-20,"[55, 65)",B,1363561.0,400.0
2021-12-20,"[55, 65)",C,47592.0,13.0
2021-12-20,"[55, 65)",E,884831.0,77825.0
2021-12-20,"[65, 75)",A,1101270.0,191.0
2021-12-20,"[65, 75)",B,1095511.0,220.0
2021-12-20,"[65, 75)",C,17578.0,6.0
2021-12-20,"[65, 75)",E,982745.0,13187.0
2021-12-20,"[75, 85)",A,650111.0,103.0
2021-12-20,"[75, 85)",B,644749.0,142.0
2021-12-20,"[75, 85)",C,12119.0,4.0
2021-12-20,"[75, 85)",E,598081.0,3284.0
2021-12-20,"[85, 120)",A,292349.0,46.0
2021-12-20,"[85, 120)",B,286345.0,74.0
2021-12-20,"[85, 120)",C,12177.0,0.0
2021-12-20,"[85, 120)",E,261935.0,788.0
2021-12-27,"[0, 12)",A,0.0,0.0
2021-12-27,"[0, 12)",B,0.0,0.0
2021-12-27,"[0, 12)",C,0.0,0.0
2021-12-27,"[0, 12)",E,0.0,0.0
2021-12-27,"[12, 18)",A,692242.0,21584.0
2021-12-27,"[12, 18)",B,671314.0,4269.0
2021-12-27,"[12, 18)",C,7263.0,2.0
2021-12-27,"[12, 18)",E,13160.0,9079.0
2021-12-27,"[18, 25)",A,707370.0,1609.0
2021-12-27,"[18, 25)",B,692633.0,2321.0
2021-12-27,"[18, 25)",C,61770.0,62.0
2021-12-27,"[18, 25)",E,151857.0,67170.0
2021-12-27,"[25, 35)",A,1180710.0,2391.0
2021-12-27,"[25, 35)",B,1160142.0,3312.0
2021-12-27,"[25, 35)",C,40655.0,100.0
2021-12-27,"[25, 35)",E,279890.0,137486.0
2021-12-27,"[35, 45)",A,1201900.0,1433.0
2021-12-27,"[35, 45)",B,1187783.0,2037.0
2021-12-27,"[35, 45)",C,76744.0,84.0
2021-12-27,"[35, 45)",E,411314.0,169685.0
2021-12-27,"[45, 55)",A,1254033.0,972.0
2021-12-27,"[45, 55)",B,1244603.0,1353.0
2021-12-27,"[45, 55)",C,126611.0,31.0
2021-12-27,"[45, 55)",E,687757.0,224916.0
2021-12-27,"[55, 65)",A,1370937.0,612.0
2021-12-27,"[55, 65)",B,1363961.0,920.0
2021-12-27,"[55, 65)",C,47605.0,23.0
2021-12-27,"[55, 65)",E,962656.0,195326.0
2021-12-27,"[65, 75)",A,1101461.0,319.0
2021-12-27,"[65, 75)",B,1095731.0,504.0
2021-12-27,"[65, 75)",C,17584.0,8.0
2021-12-27,"[65, 75)",E,995932.0,23379.0
2021-12-27,"[75, 85)",A,650214.0,174.0
2021-12-27,"[75, 85)",B,644891.0,303.0
2021-12-27,"[75, 85)",C,12123.0,2.0
2021-12-27,"[75, 85)",E,601365.0,6093.0
2021-12-27,"[85, 120)",A,292395.0,87.0
2021-12-27,"[85, 120)",B,286419.0,126.0
2021-12-27,"[85, 120)",C,12177.0,1.0
2021-12-27,"[85, 120)",E,262723.0,1165.0
2022-01-03,"[0, 12)",A,0.0,0.0
2022-01-03,"[0, 12)",B,0.0,0.0
2022-01-03,"[0, 12)",C,0.0,0.0
2022-01-03,"[0, 12)",E,0.0,0.0
2022-01-03,"[12, 18)",A,713826.0,58615.0
2022-01-03,"[12, 18)",B,675583.0,5039.0
2022-01-03,"[12, 18)",C,7265.0,6.0
2022-01-03,"[12, 18)",E,22239.0,9789.0
2022-01-03,"[18, 25)",A,708979.0,1565.0
