date,NIS,age,dose,fraction,E_susc,E_inf,E_hosp
2021-11-29,90000,"[25, 35)",booster,0.07192796106346212,0.0,0.0,0.0
2021-11-29,90000,"[25, 35)",first,0.018041441412876336,0.0,0.0,0.0
2021-11-29,90000,"[25, 35)",full,0.7034259714317421,0.0,0.0,0.0
2021-11-29,90000,"[25, 35)",none,0.20660462609191943,1.0,1.0,1.0
2021-11-29,90000,"[25, 35)",weighted_sum,1.0,0.5854026137791362,0.7836220042860359,0.3113267799859691
2021-11-29,90000,"[35, 45)",booster,0.11765083646405292,0.0,0.0,0.0
2021-11-29,90000,"[35, 45)",first,0.007449507112352705,0.0,0.0,0.0
2021-11-29,90000,"[35, 45)",full,0.7106894005073371,0.0,0.0,0.0
2021-11-29,90000,"[35, 45)",none,0.1642102559162573,1.0,1.0,1.0
2021-11-29,90000,"[35, 45)",weighted_sum,1.0,0.5767073602320307,0.7715409700428434,0.2802089481361266
2021-11-29,90000,"[45, 55)",booster,0.22372417078544632,0.0,0.0,0.0
2021-11-29,90000,"[45, 55)",first,0.00507651997856251,0.0,0.0,0.0
2021-11-29,90000,"[45, 55)",full,0.6361132614779967,0.0,0.0,0.0
2021-11-29,90000,"[45, 55)",none,0.13508604775799443,1.0,1.0,1.0
2021-11-29,90000,"[45, 55)",weighted_sum,1.0,0.5653885844306725,0.7484647896782778,0.25702221204136605
2021-11-29,90000,"[55, 65)",booster,0.4645755026549728,0.0,0.0,0.0
2021-11-29,90000,"[55, 65)",first,0.004161446214426379,0.0,0.0,0.0
2021-11-29,90000,"[55, 65)",full,0.43117952389475567,0.0,0.0,0.0
2021-11-29,90000,"[55, 65)",none,0.10008352723584513,1.0,1.0,1.0
2021-11-29,90000,"[55, 65)",weighted_sum,1.0,0.5207912613761442,0.7015171101889339,0.21876569139610827
2021-11-29,90000,"[65, 75)",booster,0.7287828732478489,0.0,0.0,0.0
2021-11-29,90000,"[65, 75)",first,0.005804729641450623,0.0,0.0,0.0
2021-11-29,90000,"[65, 75)",full,0.2044720682382366,0.0,0.0,0.0
2021-11-29,90000,"[65, 75)",none,0.06094032887246392,1.0,1.0,1.0
2021-11-29,90000,"[65, 75)",weighted_sum,1.0,0.32001286254704037,0.6715943874586772,0.12681025015620845
2021-11-29,90000,"[75, 85)",booster,0.7511820330969267,0.0,0.0,0.0
2021-11-29,90000,"[75, 85)",first,0.011450945626477527,0.0,0.0,0.0
2021-11-29,90000,"[75, 85)",full,0.157247340425532,0.0,0.0,0.0
2021-11-29,90000,"[75, 85)",none,0.0801196808510638,1.0,1.0,1.0
2021-11-29,90000,"[75, 85)",weighted_sum,1.0,0.2894384886953617,0.6781988119367862,0.13057673293331198
2021-11-29,90000,"[85, 120)",booster,0.6795909021523432,0.0,0.0,0.0
2021-11-29,90000,"[85, 120)",first,0.0232025644939704,0.0,0.0,0.0
2021-11-29,90000,"[85, 120)",full,0.1560830407571362,0.0,0.0,0.0
2021-11-29,90000,"[85, 120)",none,0.14112349259655022,1.0,1.0,1.0
2021-11-29,90000,"[85, 120)",weighted_sum,1.0,0.3288351059693837,0.7058598827162167,0.18618185973133308
2021-12-06,10000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-12-06,10000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-12-06,10000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-12-06,10000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-12-06,10000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-12-06,10000,"[12, 18)",booster,0.01603296712299588,0.0,0.0,0.0
2021-12-06,10000,"[12, 18)",first,0.02914935974635635,0.0,0.0,0.0
2021-12-06,10000,"[12, 18)",full,0.9450438715068695,0.0,0.0,0.0
2021-12-06,10000,"[12, 18)",none,0.009773801623778243,1.0,1.0,1.0
2021-12-06,10000,"[12, 18)",weighted_sum,1.0,0.41489267046520484,0.7117435143078,0.11319569483319429
2021-12-06,10000,"[18, 25)",booster,0.14893602340472512,0.0,0.0,0.0
2021-12-06,10000,"[18, 25)",first,0.0144140538750277,0.0,0.0,0.0
2021-12-06,10000,"[18, 25)",full,0.7001131596378891,0.0,0.0,0.0
2021-12-06,10000,"[18, 25)",none,0.13653676308235807,1.0,1.0,1.0
2021-12-06,10000,"[18, 25)",weighted_sum,1.0,0.52123577206775,0.7513818012856235,0.24083858023435242
2021-12-06,10000,"[25, 35)",booster,0.1287693122919737,0.0,0.0,0.0
2021-12-06,10000,"[25, 35)",first,0.012378082101044963,0.0,0.0,0.0
2021-12-06,10000,"[25, 35)",full,0.73334133699846,0.0,0.0,0.0
2021-12-06,10000,"[25, 35)",none,0.1255112686085213,1.0,1.0,1.0
2021-12-06,10000,"[25, 35)",weighted_sum,1.0,0.523381876912712,0.7551103199338866,0.23429491769164973
2021-12-06,10000,"[35, 45)",booster,0.16775831662156923,0.0,0.0,0.0
2021-12-06,10000,"[35, 45)",first,0.008805466727259792,0.0,0.0,0.0
2021-12-06,10000,"[35, 45)",full,0.7304159665792512,0.0,0.0,0.0
2021-12-06,10000,"[35, 45)",none,0.09302025007191975,1.0,1.0,1.0
2021-12-06,10000,"[35, 45)",weighted_sum,1.0,0.5132126938718643,0.7446156620643005,0.2090418330678954
2021-12-06,10000,"[45, 55)",booster,0.31681246264855345,0.0,0.0,0.0
2021-12-06,10000,"[45, 55)",first,0.00521015076948983,0.0,0.0,0.0
2021-12-06,10000,"[45, 55)",full,0.5889475816317119,0.0,0.0,0.0
2021-12-06,10000,"[45, 55)",none,0.08902980495024482,1.0,1.0,1.0
2021-12-06,10000,"[45, 55)",weighted_sum,1.0,0.5012547227403885,0.7238111673928357,0.2035139460470786
2021-12-06,10000,"[55, 65)",booster,0.4921009588156785,0.0,0.0,0.0
2021-12-06,10000,"[55, 65)",first,0.00361585590437985,0.0,0.0,0.0
2021-12-06,10000,"[55, 65)",full,0.464924613562826,0.0,0.0,0.0
2021-12-06,10000,"[55, 65)",none,0.039358571717115653,1.0,1.0,1.0
2021-12-06,10000,"[55, 65)",weighted_sum,1.0,0.4607952172034671,0.6868869469887262,0.15689807978928091
2021-12-06,10000,"[65, 75)",booster,0.8607645025984647,0.0,0.0,0.0
2021-12-06,10000,"[65, 75)",first,0.003946500646318629,0.0,0.0,0.0
2021-12-06,10000,"[65, 75)",full,0.11544569604558519,0.0,0.0,0.0
2021-12-06,10000,"[65, 75)",none,0.019843300709631473,1.0,1.0,1.0
2021-12-06,10000,"[65, 75)",weighted_sum,1.0,0.28503890406091076,0.6387741925437135,0.08671496327671004
2021-12-06,10000,"[75, 85)",booster,0.8879352726000117,0.0,0.0,0.0
2021-12-06,10000,"[75, 85)",first,0.0054661656014864946,0.0,0.0,0.0
2021-12-06,10000,"[75, 85)",full,0.07390155902375606,0.0,0.0,0.0
2021-12-06,10000,"[75, 85)",none,0.03269700277474574,1.0,1.0,1.0
2021-12-06,10000,"[75, 85)",weighted_sum,1.0,0.20538991627992828,0.6497510661476582,0.07033957253623749
2021-12-06,10000,"[85, 120)",booster,0.8363232746173839,0.0,0.0,0.0
2021-12-06,10000,"[85, 120)",first,0.013969101934738659,0.0,0.0,0.0
2021-12-06,10000,"[85, 120)",full,0.09735056309558177,0.0,0.0,0.0
2021-12-06,10000,"[85, 120)",none,0.0523570603522957,1.0,1.0,1.0
2021-12-06,10000,"[85, 120)",weighted_sum,1.0,0.19987344295060358,0.6659349681502066,0.08268998176562539
2021-12-06,20001,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-12-06,20001,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-12-06,20001,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-12-06,20001,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-12-06,20001,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-12-06,20001,"[12, 18)",booster,0.013306431648264594,0.0,0.0,0.0
2021-12-06,20001,"[12, 18)",first,0.02393919889092444,0.0,0.0,0.0
2021-12-06,20001,"[12, 18)",full,0.948395801356637,0.0,0.0,0.0
2021-12-06,20001,"[12, 18)",none,0.01435856810417393,1.0,1.0,1.0
2021-12-06,20001,"[12, 18)",weighted_sum,1.0,0.4188063143220683,0.712698445605301,0.11766309173913223
2021-12-06,20001,"[18, 25)",booster,0.14468239409581501,0.0,0.0,0.0
2021-12-06,20001,"[18, 25)",first,0.01226483511795573,0.0,0.0,0.0
2021-12-06,20001,"[18, 25)",full,0.7138134038650228,0.0,0.0,0.0
2021-12-06,20001,"[18, 25)",none,0.12923936692120647,1.0,1.0,1.0
2021-12-06,20001,"[18, 25)",weighted_sum,1.0,0.5267953717140578,0.7483676030060507,0.23755157239123523
2021-12-06,20001,"[25, 35)",booster,0.13582835352044767,0.0,0.0,0.0
2021-12-06,20001,"[25, 35)",first,0.010344374150753066,0.0,0.0,0.0
2021-12-06,20001,"[25, 35)",full,0.7298920269421271,0.0,0.0,0.0
2021-12-06,20001,"[25, 35)",none,0.1239352453866722,1.0,1.0,1.0
2021-12-06,20001,"[25, 35)",weighted_sum,1.0,0.5295798418668399,0.7543730792172052,0.23564012605308468
2021-12-06,20001,"[35, 45)",booster,0.1729768912216174,0.0,0.0,0.0
2021-12-06,20001,"[35, 45)",first,0.006537307622608068,0.0,0.0,0.0
2021-12-06,20001,"[35, 45)",full,0.7266613419602526,0.0,0.0,0.0
2021-12-06,20001,"[35, 45)",none,0.09382445919552196,1.0,1.0,1.0
2021-12-06,20001,"[35, 45)",weighted_sum,1.0,0.521533893573903,0.7444360192391919,0.21266883807274223
2021-12-06,20001,"[45, 55)",booster,0.26433990323977336,0.0,0.0,0.0
2021-12-06,20001,"[45, 55)",first,0.004838011332617964,0.0,0.0,0.0
2021-12-06,20001,"[45, 55)",full,0.6487515922767517,0.0,0.0,0.0
2021-12-06,20001,"[45, 55)",none,0.08207049315085696,1.0,1.0,1.0
2021-12-06,20001,"[45, 55)",weighted_sum,1.0,0.5138336504639672,0.7303422329457206,0.20294091535474212
2021-12-06,20001,"[55, 65)",booster,0.4054298352458491,0.0,0.0,0.0
2021-12-06,20001,"[55, 65)",first,0.003474581703955315,0.0,0.0,0.0
2021-12-06,20001,"[55, 65)",full,0.5545547791525098,0.0,0.0,0.0
2021-12-06,20001,"[55, 65)",none,0.03654080389768577,1.0,1.0,1.0
2021-12-06,20001,"[55, 65)",weighted_sum,1.0,0.48446696244299076,0.6997003166922838,0.1628911432055292
2021-12-06,20001,"[65, 75)",booster,0.7785468325517814,0.0,0.0,0.0
2021-12-06,20001,"[65, 75)",first,0.0036164800747521264,0.0,0.0,0.0
2021-12-06,20001,"[65, 75)",full,0.19830077347683894,0.0,0.0,0.0
2021-12-06,20001,"[65, 75)",none,0.019535913896627566,1.0,1.0,1.0
2021-12-06,20001,"[65, 75)",weighted_sum,1.0,0.35378951077702375,0.6448788640347648,0.10894894213440762
2021-12-06,20001,"[75, 85)",booster,0.9050431684253802,0.0,0.0,0.0
2021-12-06,20001,"[75, 85)",first,0.005317253665890087,0.0,0.0,0.0
2021-12-06,20001,"[75, 85)",full,0.06146361518432242,0.0,0.0,0.0
2021-12-06,20001,"[75, 85)",none,0.028175962724407255,1.0,1.0,1.0
2021-12-06,20001,"[75, 85)",weighted_sum,1.0,0.21125856647756522,0.6438076816844875,0.06898219289657322
2021-12-06,20001,"[85, 120)",booster,0.8449420720695691,0.0,0.0,0.0
2021-12-06,20001,"[85, 120)",first,0.01114105520517883,0.0,0.0,0.0
2021-12-06,20001,"[85, 120)",full,0.08573889367376986,0.0,0.0,0.0
2021-12-06,20001,"[85, 120)",none,0.058177979051482254,1.0,1.0,1.0
2021-12-06,20001,"[85, 120)",weighted_sum,1.0,0.1973640616224763,0.6658373747925881,0.08585933766149058
2021-12-06,20002,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-12-06,20002,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-12-06,20002,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-12-06,20002,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-12-06,20002,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-12-06,20002,"[12, 18)",booster,0.002702432188970073,0.0,0.0,0.0
2021-12-06,20002,"[12, 18)",first,0.03486471157374971,0.0,0.0,0.0
2021-12-06,20002,"[12, 18)",full,0.8041570747005639,0.0,0.0,0.0
2021-12-06,20002,"[12, 18)",none,0.15827578153671637,1.0,1.0,1.0
2021-12-06,20002,"[12, 18)",weighted_sum,1.0,0.5046162962724863,0.7574949769682865,0.24704246407875535
2021-12-06,20002,"[18, 25)",booster,0.05416901408450704,0.0,0.0,0.0
2021-12-06,20002,"[18, 25)",first,0.02011267605633804,0.0,0.0,0.0
2021-12-06,20002,"[18, 25)",full,0.7534647887323944,0.0,0.0,0.0
2021-12-06,20002,"[18, 25)",none,0.1722535211267605,1.0,1.0,1.0
2021-12-06,20002,"[18, 25)",weighted_sum,1.0,0.556376848344802,0.7711620756771234,0.2763703528573812
2021-12-06,20002,"[25, 35)",booster,0.08717449707020922,0.0,0.0,0.0
2021-12-06,20002,"[25, 35)",first,0.01969411714932412,0.0,0.0,0.0
2021-12-06,20002,"[25, 35)",full,0.6919594694645993,0.0,0.0,0.0
2021-12-06,20002,"[25, 35)",none,0.20117191631586737,1.0,1.0,1.0
2021-12-06,20002,"[25, 35)",weighted_sum,1.0,0.5800618372146008,0.7801852626390108,0.3057206659024225
2021-12-06,20002,"[35, 45)",booster,0.15606867734716914,0.0,0.0,0.0
2021-12-06,20002,"[35, 45)",first,0.016832683129690773,0.0,0.0,0.0
2021-12-06,20002,"[35, 45)",full,0.6821593361981901,0.0,0.0,0.0
2021-12-06,20002,"[35, 45)",none,0.14493930332494995,1.0,1.0,1.0
2021-12-06,20002,"[35, 45)",weighted_sum,1.0,0.5640239967878287,0.7598636171304196,0.26235806118009924
2021-12-06,20002,"[45, 55)",booster,0.4006716247340753,0.0,0.0,0.0
2021-12-06,20002,"[45, 55)",first,0.00951175343284627,0.0,0.0,0.0
2021-12-06,20002,"[45, 55)",full,0.4660583364101482,0.0,0.0,0.0
2021-12-06,20002,"[45, 55)",none,0.12375828542293027,1.0,1.0,1.0
2021-12-06,20002,"[45, 55)",weighted_sum,1.0,0.5490691751817492,0.7156918010456255,0.24411462433151335
2021-12-06,20002,"[55, 65)",booster,0.6246002550973252,0.0,0.0,0.0
2021-12-06,20002,"[55, 65)",first,0.007449581307651054,0.0,0.0,0.0
2021-12-06,20002,"[55, 65)",full,0.28500656228626353,0.0,0.0,0.0
2021-12-06,20002,"[55, 65)",none,0.08294360130876022,1.0,1.0,1.0
2021-12-06,20002,"[55, 65)",weighted_sum,1.0,0.468541965047153,0.6769656925317182,0.190252720440945
2021-12-06,20002,"[65, 75)",booster,0.7978849506101104,0.0,0.0,0.0
2021-12-06,20002,"[65, 75)",first,0.005950029052876227,0.0,0.0,0.0
2021-12-06,20002,"[65, 75)",full,0.1358744915746659,0.0,0.0,0.0
2021-12-06,20002,"[65, 75)",none,0.06029052876234742,1.0,1.0,1.0
2021-12-06,20002,"[65, 75)",weighted_sum,1.0,0.27518465700479267,0.664341588163621,0.11207164075909347
2021-12-06,20002,"[75, 85)",booster,0.8216095008720206,0.0,0.0,0.0
2021-12-06,20002,"[75, 85)",first,0.009426127398056594,0.0,0.0,0.0
2021-12-06,20002,"[75, 85)",full,0.11244913213188279,0.0,0.0,0.0
2021-12-06,20002,"[75, 85)",none,0.05651523959804006,1.0,1.0,1.0
2021-12-06,20002,"[75, 85)",weighted_sum,1.0,0.23627884457455686,0.6644042647564173,0.09708695551409263
2021-12-06,20002,"[85, 120)",booster,0.7256916996047431,0.0,0.0,0.0
2021-12-06,20002,"[85, 120)",first,0.022397891963109373,0.0,0.0,0.0
2021-12-06,20002,"[85, 120)",full,0.1306982872200263,0.0,0.0,0.0
2021-12-06,20002,"[85, 120)",none,0.12121212121212122,1.0,1.0,1.0
2021-12-06,20002,"[85, 120)",weighted_sum,1.0,0.2951762070053416,0.6958282187660325,0.16154728253699444
2021-12-06,21000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-12-06,21000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-12-06,21000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-12-06,21000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-12-06,21000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-12-06,21000,"[12, 18)",booster,0.004556857707270369,0.0,0.0,0.0
2021-12-06,21000,"[12, 18)",first,0.03197071976537036,0.0,0.0,0.0
2021-12-06,21000,"[12, 18)",full,0.5037751627016349,0.0,0.0,0.0
2021-12-06,21000,"[12, 18)",none,0.45969725982572435,1.0,1.0,1.0
2021-12-06,21000,"[12, 18)",weighted_sum,1.0,0.6558005313162678,0.8355133131473541,0.5079655465821629
2021-12-06,21000,"[18, 25)",booster,0.039812332439678286,0.0,0.0,0.0
2021-12-06,21000,"[18, 25)",first,0.024205285331290738,0.0,0.0,0.0
2021-12-06,21000,"[18, 25)",full,0.5381080045959402,0.0,0.0,0.0
2021-12-06,21000,"[18, 25)",none,0.39787437763309075,1.0,1.0,1.0
2021-12-06,21000,"[18, 25)",weighted_sum,1.0,0.6560592942883303,0.8262411474782972,0.46625857431952666
2021-12-06,21000,"[25, 35)",booster,0.0678618323317711,0.0,0.0,0.0
2021-12-06,21000,"[25, 35)",first,0.01995457028666725,0.0,0.0,0.0
2021-12-06,21000,"[25, 35)",full,0.5845816920172134,0.0,0.0,0.0
2021-12-06,21000,"[25, 35)",none,0.3276019053643482,1.0,1.0,1.0
2021-12-06,21000,"[25, 35)",weighted_sum,1.0,0.6347494348789678,0.80988283317725,0.41108913645175976
2021-12-06,21000,"[35, 45)",booster,0.1111295912783149,0.0,0.0,0.0
2021-12-06,21000,"[35, 45)",first,0.017233053984741287,0.0,0.0,0.0
2021-12-06,21000,"[35, 45)",full,0.5832573261940275,0.0,0.0,0.0
2021-12-06,21000,"[35, 45)",none,0.28838002854291633,1.0,1.0,1.0
2021-12-06,21000,"[35, 45)",weighted_sum,1.0,0.6243204184698034,0.7979399797875397,0.3810663547944361
2021-12-06,21000,"[45, 55)",booster,0.2318929821364616,0.0,0.0,0.0
2021-12-06,21000,"[45, 55)",first,0.011705864242134822,0.0,0.0,0.0
2021-12-06,21000,"[45, 55)",full,0.5428806605048035,0.0,0.0,0.0
2021-12-06,21000,"[45, 55)",none,0.21352049311660004,1.0,1.0,1.0
2021-12-06,21000,"[45, 55)",weighted_sum,1.0,0.5950045277230823,0.7690990324318316,0.32140276525702827
2021-12-06,21000,"[55, 65)",booster,0.36509924135856175,0.0,0.0,0.0
2021-12-06,21000,"[55, 65)",first,0.009505378792190822,0.0,0.0,0.0
2021-12-06,21000,"[55, 65)",full,0.44820828895050535,0.0,0.0,0.0
2021-12-06,21000,"[55, 65)",none,0.17718709089874207,1.0,1.0,1.0
2021-12-06,21000,"[55, 65)",weighted_sum,1.0,0.5527441131291366,0.7438009714741178,0.283322677125348
2021-12-06,21000,"[65, 75)",booster,0.5870791959312183,0.0,0.0,0.0
2021-12-06,21000,"[65, 75)",first,0.007968031000242126,0.0,0.0,0.0
2021-12-06,21000,"[65, 75)",full,0.25480745943327676,0.0,0.0,0.0
2021-12-06,21000,"[65, 75)",none,0.15014531363526284,1.0,1.0,1.0
2021-12-06,21000,"[65, 75)",weighted_sum,1.0,0.397319794676452,0.7172948463134314,0.21464670381825293
2021-12-06,21000,"[75, 85)",booster,0.6269965673922102,0.0,0.0,0.0
2021-12-06,21000,"[75, 85)",first,0.011924839778566954,0.0,0.0,0.0
2021-12-06,21000,"[75, 85)",full,0.20629377567015217,0.0,0.0,0.0
2021-12-06,21000,"[75, 85)",none,0.15478481715907066,1.0,1.0,1.0
2021-12-06,21000,"[75, 85)",weighted_sum,1.0,0.36780399265085917,0.7143573130175433,0.2082306734716701
2021-12-06,21000,"[85, 120)",booster,0.6218907342000449,0.0,0.0,0.0
2021-12-06,21000,"[85, 120)",first,0.01548057413391457,0.0,0.0,0.0
2021-12-06,21000,"[85, 120)",full,0.18095739084692275,0.0,0.0,0.0
2021-12-06,21000,"[85, 120)",none,0.18167130081911775,1.0,1.0,1.0
2021-12-06,21000,"[85, 120)",weighted_sum,1.0,0.37468421645715155,0.7248254879282254,0.23003604965859642
2021-12-06,30000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-12-06,30000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-12-06,30000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-12-06,30000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-12-06,30000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-12-06,30000,"[12, 18)",booster,0.014452343156877632,0.0,0.0,0.0
2021-12-06,30000,"[12, 18)",first,0.022251363103043653,0.0,0.0,0.0
2021-12-06,30000,"[12, 18)",full,1.0,0.0,0.0,0.0
2021-12-06,30000,"[12, 18)",none,-0.03670370625992128,1.0,1.0,1.0
2021-12-06,30000,"[12, 18)",weighted_sum,1.0,0.3927090688705911,0.6996076398758497,0.07331206480588137
2021-12-06,30000,"[18, 25)",booster,0.16393569587201132,0.0,0.0,0.0
2021-12-06,30000,"[18, 25)",first,0.009349103260568925,0.0,0.0,0.0
2021-12-06,30000,"[18, 25)",full,0.7423519909717536,0.0,0.0,0.0
2021-12-06,30000,"[18, 25)",none,0.08436320989566612,1.0,1.0,1.0
2021-12-06,30000,"[18, 25)",weighted_sum,1.0,0.5004317094305719,0.7366578767065239,0.19815439452230676
2021-12-06,30000,"[25, 35)",booster,0.1540737761434153,0.0,0.0,0.0
2021-12-06,30000,"[25, 35)",first,0.009459032406343382,0.0,0.0,0.0
2021-12-06,30000,"[25, 35)",full,0.749475695242473,0.0,0.0,0.0
2021-12-06,30000,"[25, 35)",none,0.08699149620776828,1.0,1.0,1.0
2021-12-06,30000,"[25, 35)",weighted_sum,1.0,0.507084507696975,0.7441074187511146,0.20284897317662556
2021-12-06,30000,"[35, 45)",booster,0.20295192478268584,0.0,0.0,0.0
2021-12-06,30000,"[35, 45)",first,0.006152208621607258,0.0,0.0,0.0
2021-12-06,30000,"[35, 45)",full,0.7206741174383537,0.0,0.0,0.0
2021-12-06,30000,"[35, 45)",none,0.07022174915735316,1.0,1.0,1.0
2021-12-06,30000,"[35, 45)",weighted_sum,1.0,0.5029934415053414,0.7358456678344039,0.19058676656709825
2021-12-06,30000,"[45, 55)",booster,0.2646090586101518,0.0,0.0,0.0
2021-12-06,30000,"[45, 55)",first,0.0034286566125866225,0.0,0.0,0.0
2021-12-06,30000,"[45, 55)",full,0.6576560908345549,0.0,0.0,0.0
2021-12-06,30000,"[45, 55)",none,0.07430619394270666,1.0,1.0,1.0
2021-12-06,30000,"[45, 55)",weighted_sum,1.0,0.5029918464720657,0.7303725876568455,0.19416143496058635
2021-12-06,30000,"[55, 65)",booster,0.4409769493024284,0.0,0.0,0.0
2021-12-06,30000,"[55, 65)",first,0.0023562676720075837,0.0,0.0,0.0
2021-12-06,30000,"[55, 65)",full,0.5308234719167801,0.0,0.0,0.0
2021-12-06,30000,"[55, 65)",none,0.02584331110878385,1.0,1.0,1.0
2021-12-06,30000,"[55, 65)",weighted_sum,1.0,0.47369029087407166,0.6902808442186832,0.1518726695584478
2021-12-06,30000,"[65, 75)",booster,0.871805660747847,0.0,0.0,0.0
2021-12-06,30000,"[65, 75)",first,0.0035064097169625885,0.0,0.0,0.0
2021-12-06,30000,"[65, 75)",full,0.10618109904906181,0.0,0.0,0.0
2021-12-06,30000,"[65, 75)",none,0.018506830486128556,1.0,1.0,1.0
2021-12-06,30000,"[65, 75)",weighted_sum,1.0,0.3229475583707234,0.6300384341088855,0.0979873456498799
2021-12-06,30000,"[75, 85)",booster,0.9165989681693975,0.0,0.0,0.0
2021-12-06,30000,"[75, 85)",first,0.005887131658630751,0.0,0.0,0.0
2021-12-06,30000,"[75, 85)",full,0.057805724655265234,0.0,0.0,0.0
2021-12-06,30000,"[75, 85)",none,0.01970817551670656,1.0,1.0,1.0
2021-12-06,30000,"[75, 85)",weighted_sum,1.0,0.19028838501248896,0.6429367845529448,0.05630642725255895
2021-12-06,30000,"[85, 120)",booster,0.8419378355093112,0.0,0.0,0.0
2021-12-06,30000,"[85, 120)",first,0.01773919190580353,0.0,0.0,0.0
2021-12-06,30000,"[85, 120)",full,0.08927032937901802,0.0,0.0,0.0
2021-12-06,30000,"[85, 120)",none,0.05105264320586722,1.0,1.0,1.0
2021-12-06,30000,"[85, 120)",weighted_sum,1.0,0.19419110148659793,0.6647537182095113,0.0797903638009184
2021-12-06,40000,"[0, 12)",booster,0.0,0.0,0.0,0.0
2021-12-06,40000,"[0, 12)",first,0.0,0.0,0.0,0.0
2021-12-06,40000,"[0, 12)",full,0.0,0.0,0.0,0.0
2021-12-06,40000,"[0, 12)",none,1.0,1.0,1.0,1.0
2021-12-06,40000,"[0, 12)",weighted_sum,1.0,1.0,1.0,1.0
2021-12-06,40000,"[12, 18)",booster,0.01206974981046247,0.0,0.0,0.0
2021-12-06,40000,"[12, 18)",first,0.02864796563052807,0.0,0.0,0.0
2021-12-06,40000,"[12, 18)",full,1.0,0.0,0.0,0.0
2021-12-06,40000,"[12, 18)",none,-0.040717715440990544,1.0,1.0,1.0
2021-12-06,40000,"[12, 18)",weighted_sum,1.0,0.39085102494708446,0.6991289651377018,0.06991223463412616
2021-12-06,40000,"[18, 25)",booster,0.14582401161661784,0.0,0.0,0.0
2021-12-06,40000,"[18, 25)",first,0.012739445002574956,0.0,0.0,0.0
2021-12-06,40000,"[18, 25)",full,0.7589129682315894,0.0,0.0,0.0
2021-12-06,40000,"[18, 25)",none,0.08252357514921782,1.0,1.0,1.0
2021-12-06,40000,"[18, 25)",weighted_sum,1.0,0.5012197577738037,0.7365672158833597,0.19664126908638724
2021-12-06,40000,"[25, 35)",booster,0.14523209307340415,0.0,0.0,0.0
2021-12-06,40000,"[25, 35)",first,0.010535449322537804,0.0,0.0,0.0
2021-12-06,40000,"[25, 35)",full,0.7652627957960888,0.0,0.0,0.0
2021-12-06,40000,"[25, 35)",none,0.07896966180796924,1.0,1.0,1.0
2021-12-06,40000,"[25, 35)",weighted_sum,1.0,0.5036931083797744,0.7414372387561052,0.1957465165968068
2021-12-06,40000,"[35, 45)",booster,0.17555878346795067,0.0,0.0,0.0
2021-12-06,40000,"[35, 45)",first,0.007182384310335244,0.0,0.0,0.0
2021-12-06,40000,"[35, 45)",full,0.7479832528309853,0.0,0.0,0.0
2021-12-06,40000,"[35, 45)",none,0.06927557939072876,1.0,1.0,1.0
2021-12-06,40000,"[35, 45)",weighted_sum,1.0,0.5053879934766596,0.738147948009822,0.19023463225140402
2021-12-06,40000,"[45, 55)",booster,0.2836801909307876,0.0,0.0,0.0
2021-12-06,40000,"[45, 55)",first,0.003952267303102608,0.0,0.0,0.0
2021-12-06,40000,"[45, 55)",full,0.649980906921241,0.0,0.0,0.0
2021-12-06,40000,"[45, 55)",none,0.06238663484486878,1.0,1.0,1.0
2021-12-06,40000,"[45, 55)",weighted_sum,1.0,0.5007809757538899,0.7226091369537884,0.18503159808450717
2021-12-06,40000,"[55, 65)",booster,0.4021204256550899,0.0,0.0,0.0
2021-12-06,40000,"[55, 65)",first,0.003228227859900734,0.0,0.0,0.0
2021-12-06,40000,"[55, 65)",full,0.5676382422348364,0.0,0.0,0.0
2021-12-06,40000,"[55, 65)",none,0.027013104250173003,1.0,1.0,1.0
2021-12-06,40000,"[55, 65)",weighted_sum,1.0,0.47806082967517266,0.6962983732155847,0.1538488672795702
2021-12-06,40000,"[65, 75)",booster,0.8309733498171066,0.0,0.0,0.0
